GEOID20,District
330019651001000,1
330019651001001,1
330019651001002,1
330019651001003,1
330019651001004,1
330019651001005,1
330019651001006,1
330019651001007,1
330019651001008,1
330019651001009,1
330019651001010,1
330019651001011,1
330019651001012,1
330019651001013,1
330019651001014,1
330019651001015,1
330019651001016,1
330019651001017,1
330019651001018,1
330019651001019,1
330019651001020,1
330019651001021,1
330019651001022,1
330019651001023,1
330019651001024,1
330019651001025,1
330019651001026,1
330019651001027,1
330019651001028,1
330019651001029,1
330019651001030,1
330019651001031,1
330019651001032,1
330019651001033,1
330019651001034,1
330019651001035,1
330019651001036,1
330019651001037,1
330019651001038,1
330019651001039,1
330019651001040,1
330019651001041,1
330019651001042,1
330019651001043,1
330019651001044,1
330019651001045,1
330019651001046,1
330019651001047,1
330019651001048,1
330019651001049,1
330019651002000,1
330019651002001,1
330019651002002,1
330019651002003,1
330019651002004,1
330019651002005,1
330019651002006,1
330019651002007,1
330019651002008,1
330019651002009,1
330019651002010,1
330019651002011,1
330019651002012,1
330019651002013,1
330019651002014,1
330019651002015,1
330019651002016,1
330019651002017,1
330019651002018,1
330019651002019,1
330019651002020,1
330019651002021,1
330019651002022,1
330019651002023,1
330019651002024,1
330019651002025,1
330019651002026,1
330019651002027,1
330019651002028,1
330019651002029,1
330019651002030,1
330019651002031,1
330019651002032,1
330019651002033,1
330019651002034,1
330019651002035,1
330019651002036,1
330019651002037,1
330019651002038,1
330019651002039,1
330019651002040,1
330019651002041,1
330019651002042,1
330019651002043,1
330019651002044,1
330019651002045,1
330019651002046,1
330019651002047,1
330019651002048,1
330019651002049,1
330019651002050,1
330019651002051,1
330019651002052,1
330019651002053,1
330019651002054,1
330019651002055,1
330019651002056,1
330019651002057,1
330019651002058,1
330019651002059,1
330019651002060,1
330019651002061,1
330019651002062,1
330019651002063,1
330019651002064,1
330019651002065,1
330019651002066,1
330019651002067,1
330019651003000,1
330019651003001,1
330019651003002,1
330019651003003,1
330019651003004,1
330019651003005,1
330019651003006,1
330019651003007,1
330019651003008,1
330019651003009,1
330019651003010,1
330019651003011,1
330019651003012,1
330019651003013,1
330019651003014,1
330019651003015,1
330019651003016,1
330019651003017,1
330019651003018,1
330019651003019,1
330019651003020,1
330019651003021,1
330019651003022,1
330019651003023,1
330019651003024,1
330019651003025,1
330019651003026,1
330019651003027,1
330019651003028,1
330019651003029,1
330019651003030,1
330019651003031,1
330019651003032,1
330019651003033,1
330019651003034,1
330019651003035,1
330019651003036,1
330019651003037,1
330019651003038,1
330019651003039,1
330019651003040,1
330019651003041,1
330019651003042,1
330019651003043,1
330019651003044,1
330019651003045,1
330019651003046,1
330019651003047,1
330019651003048,1
330019651003049,1
330019651003050,1
330019651003051,1
330019651003052,1
330019651003053,1
330019651003054,1
330019651003055,1
330019651003056,1
330019651003057,1
330019651003058,1
330019651003059,1
330019651003060,1
330019651003061,1
330019651003062,1
330019651003063,1
330019651003064,1
330019651003065,1
330019651003066,1
330019651003067,1
330019651003068,1
330019651003069,1
330019651003070,1
330019651003071,1
330019651003072,1
330019651003073,1
330019651003074,1
330019651003075,1
330019651003076,1
330019651003077,1
330019651003078,1
330019651003079,1
330019651003080,1
330019651003081,1
330019651003082,1
330019651003083,1
330019652001000,2
330019652001001,2
330019652001002,2
330019652001003,2
330019652001004,2
330019652001005,2
330019652001006,2
330019652001007,2
330019652001008,2
