ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"1",766987,0,0.261,0.739,0,553620,0.6812,0.3188,0.1031,0.1899,0.0101,0.0149,0.0007,
"2",766987,0,0.3601,0.6399,0,498837,0.586,0.414,0.2264,0.1357,0.0409,0.0081,0.0012,
"3",766987,0,0.3875,0.6125,0,539079,0.6486,0.3514,0.1261,0.1115,0.1019,0.0093,0.0008,
"4",766987,0,0.3403,0.6597,0,539055,0.7007,0.2993,0.1058,0.1014,0.0744,0.0144,0.0007,
"5",766987,0,0.3744,0.6256,0,516684,0.5846,0.4154,0.1917,0.1647,0.0454,0.0124,0.0004,
"6",766987,0,0.3643,0.6357,0,493723,0.5679,0.4321,0.2293,0.1597,0.0314,0.0122,0.0009,
"7",766987,0,0.6152,0.3848,0,468551,0.3663,0.6337,0.2118,0.2233,0.1895,0.0061,0.0003,
"8",766987,0,0.3476,0.6524,0,518854,0.56,0.44,0.2357,0.135,0.0568,0.0102,0.0009,
"9",766987,0,0.7592,0.2408,0,445324,0.1788,0.8212,0.2574,0.4601,0.0965,0.0064,0.0003,
"10",766987,0,0.3757,0.6243,0,554216,0.6498,0.3502,0.1828,0.1136,0.0405,0.0107,0.0009,
"11",766987,0,0.2878,0.7122,0,522021,0.5132,0.4868,0.3312,0.1227,0.019,0.0105,0.002,
"12",766987,0,0.3827,0.6173,0,553562,0.6423,0.3577,0.1892,0.1207,0.0355,0.0104,0.0006,
"13",766987,0,0.2551,0.7449,0,544828,0.6738,0.3262,0.2161,0.0731,0.0206,0.0153,0.0008,
"14",766987,0,0.3441,0.6559,0,549510,0.5992,0.4008,0.1953,0.1697,0.0262,0.0092,0.0004,
"15",766987,0,0.4944,0.5056,0,445629,0.2171,0.7829,0.7458,0.0182,0.0138,0.0046,0.0006,
"16",766986,0,0.6678,0.3322,0,494456,0.1459,0.8541,0.7932,0.0385,0.0136,0.0066,0.0011,
"17",766987,0,0.3671,0.6329,0,557204,0.6183,0.3817,0.1891,0.1577,0.0196,0.0137,0.0003,
"18",766987,0,0.7289,0.2711,0,469487,0.233,0.767,0.3034,0.3987,0.0565,0.0072,0.0006,
"19",766987,0,0.2507,0.7493,0,543509,0.5758,0.4242,0.3325,0.0657,0.0133,0.0118,0.0008,
"20",766987,0,0.6533,0.3467,0,520320,0.2166,0.7834,0.6787,0.0687,0.0272,0.0056,0.0009,
"21",766987,0,0.366,0.634,0,590088,0.6551,0.3449,0.267,0.042,0.023,0.0094,0.0009,
"22",766987,0,0.3903,0.6097,0,513404,0.4898,0.5102,0.2466,0.1361,0.1187,0.0071,0.0005,
"23",766987,0,0.4489,0.5511,0,504161,0.3415,0.6585,0.5745,0.048,0.0243,0.0082,0.0014,
"24",766987,0,0.388,0.612,0,522268,0.7042,0.2958,0.13,0.0833,0.0682,0.0103,0.0018,
"25",766987,0,0.3261,0.6739,0,560756,0.6678,0.3322,0.1667,0.123,0.0277,0.0112,0.0017,
"26",766987,0,0.3726,0.6274,0,549841,0.6637,0.3363,0.1433,0.103,0.0766,0.011,0.0008,
"27",766987,0,0.3791,0.6209,0,549132,0.4407,0.5593,0.4864,0.0493,0.0141,0.0085,0.0004,
"28",766987,0,0.5463,0.4537,0,473909,0.238,0.762,0.6867,0.0562,0.0131,0.0049,0.0003,
"29",766987,0,0.6896,0.3104,0,389910,0.1375,0.8625,0.6352,0.1883,0.033,0.0045,0.0006,
"30",766987,0,0.7746,0.2254,0,499418,0.2404,0.7596,0.244,0.4723,0.0344,0.0086,0.0001,
"31",766987,0,0.3686,0.6314,0,567885,0.6653,0.3347,0.1887,0.088,0.0391,0.0129,0.0022,
"32",766987,0,0.632,0.368,0,469269,0.437,0.563,0.2305,0.2432,0.0769,0.0092,0.0007,
"33",766987,0,0.7409,0.2591,0,394029,0.2283,0.7717,0.4397,0.2606,0.0595,0.0082,0.0009,
"34",766987,0,0.6006,0.3994,0,434195,0.1166,0.8834,0.8664,0.0084,0.005,0.0032,0.0004,
"35",766987,0,0.7125,0.2875,0,534907,0.3571,0.6429,0.4586,0.1396,0.0326,0.0086,0.0011,
"36",766987,0,0.3284,0.6716,0,522843,0.5909,0.4091,0.229,0.1335,0.0373,0.0088,0.0004,
"37",766987,0,0.7319,0.2681,0,562374,0.6051,0.3949,0.2296,0.0766,0.0761,0.0078,0.0006,
"38",766987,0,0.3689,0.6311,0,503265,0.5824,0.4176,0.1977,0.1169,0.0933,0.0073,0.0004,
