Id,District
210019701001000,51
210019701001001,51
210019701001002,51
210019701001003,51
210019701001004,51
210019701001005,51
210019701001006,51
210019701001007,51
210019701001008,51
210019701001009,51
210019701001010,51
210019701001011,51
210019701001012,51
210019701001013,51
210019701001014,51
210019701001015,51
210019701001016,51
210019701001017,51
210019701001018,51
210019701001019,51
210019701001020,51
210019701001021,51
210019701001022,51
210019701001023,51
210019701001024,51
210019701001025,51
210019701001026,51
210019701001027,51
210019701001028,51
210019701001029,51
210019701001030,51
210019701001031,51
210019701001032,51
210019701001033,51
210019701001034,51
210019701001035,51
210019701001036,51
210019701001037,51
210019701001038,51
210019701001039,51
210019701001040,51
210019701001041,51
210019701001042,51
210019701001043,51
210019701001044,51
210019701001045,51
210019701001046,51
210019701001047,51
210019701001048,51
210019701001049,51
210019701001050,51
210019701001051,51
210019701001052,51
210019701001053,51
210019701001054,51
210019701001055,51
210019701001056,51
210019701001057,51
210019701001058,51
210019701001059,51
210019701001060,51
210019701002000,51
210019701002001,51
210019701002002,51
210019701002004,51
210019701002005,51
210019701002006,51
210019701002007,51
210019701002008,51
210019701002009,51
210019701002010,51
210019701002011,51
210019701002012,51
210019701002013,51
210019701002014,51
210019701002015,51
210019701002016,51
210019701002017,51
210019701002018,51
210019701002019,51
210019701002020,51
210019701002021,51
210019701002022,51
210019701002023,51
210019701002024,51
210019701002025,51
210019701002026,51
210019701002027,51
210019701002028,51
210019701002029,51
210019701002030,51
210019701002031,51
210019701002034,51
210019701002035,51
210019701002069,51
210019701002070,51
210019701002071,51
210019701002072,51
210019701002073,51
210019701002074,51
210019701002075,51
210019701002076,51
210019701002077,51
210019701002078,51
210019701002079,51
210019701002080,51
210019701002081,51
210019701002082,51
210019701002083,51
210019701002084,51
210019701002085,51
210019701002086,51
210019701002087,51
210019701002088,51
210019701002089,51
210019701002003,51
210019701002032,51
210019701002033,51
210019701002036,51
210019701002037,51
210019701002038,51
210019701002039,51
210019701002040,51
210019701002041,51
210019701002042,51
210019701002043,51
210019701002044,51
210019701002045,51
210019701002046,51
210019701002047,51
210019701002048,51
210019701002049,51
210019701002050,51
210019701002051,51
210019701002052,51
210019701002053,51
210019701002054,51
210019701002055,51
210019701002056,51
210019701002057,51
210019701002058,51
210019701002059,51
210019701002060,51
210019701002061,51
210019701002062,51
210019701002063,51
210019701002064,51
210019701002065,51
210019701002066,51
210019701002067,51
210019701002068,51
210019703001000,51
210019703001001,51
210019703001002,51
210019703001003,51
210019703001004,51
210019703001005,51
210019703001006,51
210019703001007,51
210019703001008,51
210019703001009,51
210019703001010,51
210019703001011,51
210019703001012,51
210019703001015,51
210019703001019,51
210019703001020,51
210019703001021,51
210019703001022,51
210019703001023,51
210019703001024,51
210019703001025,51
210019703001026,51
210019703001032,51
210019703001033,51
210019703002000,51
210019703002025,51
210019703002026,51
210019703002027,51
210019703002028,51
210019703002033,51
210019703002034,51
210019702001000,51
210019702001001,51
210019702001002,51
210019702001003,51
210019702001004,51
210019702001005,51
210019702001006,51
210019702001007,51
210019702001008,51
210019702001009,51
210019702001010,51
210019702001011,51
210019702001012,51
210019702001013,51
210019702001014,51
210019702001015,51
210019702001016,51
210019702001017,51
210019702001018,51
210019702001019,51
210019702001020,51
210019702001021,51
210019702001022,51
210019702001023,51
210019702001024,51
210019702001025,51
210019702001026,51
210019702001027,51
210019702001028,51
210019702001029,51
210019702001030,51
210019702001031,51
210019702001032,51
210019702001033,51
210019702001034,51
210019702001035,51
210019702001036,51
210019702001037,51
210019702001038,51
210019702001039,51
210019702001040,51
210019702001041,51
210019702001042,51
210019702001043,51
210019702001044,51
210019702001045,51
210019702001046,51
210019702001047,51
210019702001048,51
210019702001049,51
210019702001050,51
210019702001051,51
210019702001052,51
210019702001053,51
210019702001054,51
210019702001055,51
210019702001056,51
210019702001057,51
210019702001058,51
210019702001059,51
210019702001060,51
210019702001061,51
210019702001062,51
210019702001063,51
210019702001064,51
210019702001065,51
210019702001066,51
210019702001067,51
210019702001068,51
210019702001069,51
210019702001070,51
210019702001077,51
210019702001078,51
210019702001079,51
210019702001080,51
210019702001081,51
210019702001082,51
210019702001083,51
210019702001084,51
210019702001085,51
210019702001092,51
210019702001094,51
210019702001100,51
210019702001101,51
210019702001102,51
210019704023000,51
210019704023013,51
210019702001071,51
210019702001072,51
210019702001073,51
210019702001074,51
210019702001075,51
210019702001076,51
210019702001086,51
210019702001087,51
210019702001088,51
210019702001089,51
210019702001090,51
210019702001091,51
210019702001095,51
210019702001096,51
210019702001097,51
210019702001098,51
210019702001099,51
210019702001103,51
210019704013008,51
210019704013009,51
210019704013010,51
210019704013011,51
210019705001000,51
210019705001001,51
210019705001002,51
210019705001003,51
210019705001004,51
210019705001005,51
210019705001006,51
210019705001007,51
210019705001008,51
210019705001009,51
210019705001010,51
210019705001011,51
210019705001012,51
210019705001013,51
210019705001014,51
210019705001015,51
210019705001016,51
210019705001017,51
210019705001026,51
210019705001029,51
210019705001030,51
210019705001031,51
210019705001032,51
210019705001038,51
210019705001044,51
210019705001045,51
210019705001056,51
210019705001057,51
210019705001058,51
210019705001059,51
210019705001060,51
210019705001061,51
210019705001062,51
210019705001063,51
210019705001064,51
210019705001065,51
210019705001066,51
210019705001067,51
210019705001069,51
210019705001070,51
210019705001071,51
210019705001072,51
210019705001073,51
210019705001076,51
210019702001093,51
210019704012025,51
210019704012026,51
210019704012027,51
210019704013000,51
210019704013001,51
210019704013002,51
210019704013003,51
210019704013004,51
210019704013005,51
210019704013006,51
210019704013007,51
210019704013012,51
210019704013013,51
210019704013014,51
210019704013015,51
210019704013029,51
210019704013030,51
210019704013031,51
210019704013032,51
210019704013033,51
210019704013034,51
210019704013035,51
210019704013036,51
210019704013037,51
210019704013038,51
210019704013039,51
210019704013040,51
210019704013041,51
210019704013042,51
210019704013043,51
210019704013044,51
210019704013045,51
210019704013046,51
210019704013047,51
210019704013048,51
210019704013049,51
210019704013050,51
210019704013051,51
210019704013052,51
210019704013053,51
210019704013054,51
210019704013055,51
210019704013056,51
210019704013058,51
210019704013059,51
210019704013060,51
210019704013061,51
210019705001039,51
210019705001040,51
210019705001041,51
210019705001042,51
210019705001043,51
210019703001013,51
210019703001014,51
210019703001016,51
210019703001017,51
210019703001018,51
210019703001027,51
210019703001028,51
210019703001029,51
210019703001030,51
210019703001031,51
210019703002001,51
210019703002002,51
210019703002003,51
210019703002005,51
210019703002006,51
210019703002007,51
210019703002010,51
210019703002011,51
210019703002012,51
210019703002024,51
210019703002004,51
210019703002008,51
210019703002009,51
210019703002019,51
210019703002022,51
210019703002023,51
210019703002031,51
210019703003000,51
210019703003001,51
210019703003002,51
210019703003003,51
210019703003004,51
210019703003005,51
210019703003006,51
210019703003007,51
210019703003008,51
210019703003009,51
210019703003010,51
210019703003011,51
210019703003012,51
210019703003013,51
210019703002013,51
210019703002014,51
210019703002015,51
210019703002016,51
210019704021000,51
210019704021001,51
210019704021002,51
210019704021003,51
210019704021004,51
210019704021005,51
210019704021006,51
210019704021007,51
210019704021008,51
210019704021009,51
210019704021010,51
210019704021011,51
210019704021012,51
210019704021013,51
210019704021014,51
210019704021015,51
210019704021016,51
210019704021017,51
210019704021018,51
210019704021019,51
210019704021020,51
210019704021021,51
210019704021022,51
210019704021023,51
210019704021024,51
210019704021025,51
210019704021026,51
210019704021027,51
210019704021028,51
210019704021029,51
210019704021030,51
210019704021031,51
210019704021032,51
210019704021033,51
210019704021034,51
210019704021035,51
210019704021036,51
210019704021037,51
210019704021038,51
210019704021039,51
210019704021041,51
210019704021044,51
210019704021045,51
210019704021046,51
210019704021047,51
210019704021049,51
210019704021057,51
210019704021058,51
210019704021059,51
210019704021061,51
210019704021062,51
210019704021063,51
210019704021064,51
210019704021066,51
210019704021067,51
210019704021070,51
210019704021072,51
210019704021073,51
210019704022000,51
210019704022001,51
210019704022002,51
210019704022003,51
210019704022004,51
210019704022005,51
210019704022006,51
210019704022020,51
210019704023037,51
210019703002017,51
210019703002018,51
210019703002020,51
210019703002021,51
210019703002029,51
210019703002030,51
210019703002032,51
210019703002035,51
210019703002036,51
210019703003014,51
210019703003015,51
210019703003016,51
210019703003017,51
210019703003018,51
210019703003019,51
210019703003020,51
210019703003021,51
210019703003022,51
210019703003023,51
210019703003024,51
210019703003025,51
210019703003026,51
210019703003027,51
210019703003028,51
210019703003029,51
210019703003030,51
210019703003031,51
210019703003032,51
210019703003033,51
210019703003034,51
210019703003035,51
210019703003036,51
210019703003037,51
210019703003038,51
210019703003039,51
210019703003040,51
210019703003041,51
210019703003042,51
210019703003043,51
210019703003044,51
210019703003045,51
210019703003046,51
210019703003047,51
210019703003048,51
210019703003049,51
210019703003050,51
210019703003051,51
210019703003052,51
210019703003053,51
210019703003054,51
210019703003055,51
210019703003056,51
210019703003057,51
210019703003058,51
210019703003059,51
210019703003060,51
210019703003061,51
210019703003062,51
210019703003063,51
210019703003064,51
210019703003065,51
210019703003066,51
210019704021048,51
210019704021050,51
210019704021051,51
210019704021052,51
210019704021053,51
210019704021054,51
210019704021055,51
210019704021056,51
210019704021065,51
210019704021068,51
210019704021069,51
210019704021071,51
210019704011000,51
210019704011001,51
210019704011002,51
210019704011003,51
210019704011004,51
210019704011005,51
210019704011006,51
210019704011007,51
210019704011008,51
210019704011009,51
210019704011010,51
210019704011011,51
210019704011012,51
210019704011013,51
210019704011014,51
210019704011015,51
210019704011016,51
210019704011017,51
210019704011018,51
210019704011019,51
210019704011020,51
210019704011021,51
210019704011026,51
210019704011027,51
210019704011028,51
210019704011029,51
210019704011030,51
210019704011031,51
210019704011032,51
210019704011033,51
210019704011034,51
210019704011035,51
210019704011036,51
210019704011037,51
210019704011038,51
210019704011039,51
210019704011040,51
210019704011041,51
210019704011042,51
210019704011043,51
210019704011045,51
210019704011078,51
210019704011081,51
210019704011082,51
210019704011089,51
210019704011093,51
210019704011095,51
210019704011096,51
210019704011097,51
210019704021040,51
210019704021042,51
210019704021043,51
210019704021060,51
210019704022007,51
210019704022008,51
210019704022009,51
210019704022010,51
210019704022011,51
210019704022012,51
210019704022013,51
210019704022014,51
210019704022015,51
210019704022016,51
210019704022017,51
210019704022018,51
210019704022019,51
210019704022021,51
210019704022022,51
210019704022023,51
210019704022024,51
210019704022025,51
210019704022026,51
210019704022027,51
210019704022028,51
210019704022029,51
210019704022030,51
210019704022031,51
210019704022032,51
210019704022033,51
210019704023077,51
210019706001010,51
210019706001011,51
210019706001026,51
210019704011022,51
210019704011023,51
210019704011024,51
210019704011025,51
210019704011044,51
210019704011047,51
210019704011055,51
210019704011057,51
210019704011058,51
210019704011069,51
210019704011074,51
210019704011075,51
210019704011076,51
210019704011077,51
210019704011079,51
210019704011080,51
210019704011083,51
210019704011090,51
210019704011091,51
210019704011094,51
210019704012000,51
210019704012001,51
210019704012002,51
210019704012003,51
210019704012004,51
210019704012005,51
210019704012006,51
210019704012007,51
210019704012008,51
210019704012009,51
210019704012010,51
210019704012011,51
210019704012012,51
210019704012013,51
210019704012017,51
210019704012018,51
210019704012019,51
210019704012022,51
210019704012035,51
210019704012036,51
210019704012037,51
210019704012038,51
210019704012039,51
210019704012042,51
210019704012043,51
210019704012044,51
210019704012045,51
210019704012046,51
210019704012047,51
210019704012048,51
210019704012049,51
210019704012050,51
210019704013057,51
210019705002074,51
210019706001042,51
210019706001043,51
210019706001044,51
210019706001045,51
210019706001046,51
210019706001047,51
210019706001049,51
210019706001050,51
210019706001051,51
210019706001052,51
210019706001053,51
210019706001054,51
210019706001055,51
210019706001056,51
210019706001057,51
210019706001058,51
210019704011046,51
210019704011048,51
210019704011049,51
210019704011050,51
210019704011051,51
210019704011052,51
210019704011053,51
210019704011054,51
210019704011056,51
210019704011059,51
210019704011060,51
210019704011061,51
210019704011062,51
210019704011063,51
210019704011064,51
210019704011065,51
210019704011066,51
210019704011067,51
210019704011068,51
210019704011092,51
210019704012014,51
210019704012015,51
210019704012016,51
210019704012020,51
210019704012021,51
210019704012023,51
210019704012024,51
210019704012028,51
210019704012029,51
210019704012030,51
210019704012031,51
210019704012032,51
210019704012033,51
210019704012034,51
210019704012040,51
210019704012041,51
210019704012051,51
210019704012052,51
210019704013016,51
210019704013017,51
210019704013018,51
210019704013019,51
210019704013020,51
210019704013021,51
210019704013022,51
210019704013023,51
210019704013024,51
210019704013025,51
210019704013026,51
210019704013027,51
210019704013028,51
210019705001046,51
210019705002000,51
210019705002001,51
210019705002012,51
210019704011070,51
210019704011071,51
210019704011072,51
210019704011073,51
210019705002013,51
210019705002015,51
210019705002021,51
210019705002022,51
210019705002023,51
210019705002024,51
210019705002025,51
210019705002026,51
210019705002027,51
210019705002028,51
210019705002029,51
210019705002030,51
210019705002031,51
210019705002032,51
210019705002033,51
210019705002034,51
210019705002035,51
210019705002036,51
210019705002037,51
210019705002038,51
210019705002039,51
210019705002040,51
210019705002041,51
210019705002042,51
210019705002043,51
210019705002045,51
210019705002056,51
210019705002057,51
210019705002058,51
210019705002061,51
210019705002062,51
210019705002063,51
210019705002064,51
210019705002065,51
210019705002066,51
210019705002067,51
210019705002068,51
210019705002069,51
210019705002070,51
210019705002071,51
210019705002072,51
210019705002073,51
210019704011084,51
210019704011085,51
210019704011086,51
210019704011087,51
210019704011088,51
210019706001000,51
210019706001001,51
210019706001002,51
210019706001003,51
210019706001004,51
210019706001005,51
210019706001006,51
210019706001007,51
210019706001008,51
210019706001009,51
210019706001012,51
210019706001013,51
210019706001014,51
210019706001015,51
210019706001016,51
210019706001017,51
210019706001018,51
210019706001019,51
210019706001020,51
210019706001021,51
210019706001022,51
210019706001023,51
210019706001024,51
210019706001025,51
210019706001027,51
210019706001028,51
210019706001029,51
210019706001030,51
210019706001031,51
210019706001032,51
210019706001033,51
210019706001034,51
210019706001035,51
210019706001036,51
210019706001037,51
210019706001038,51
210019706001039,51
210019706001040,51
210019706001041,51
210019706001048,51
210019706001059,51
210019706001060,51
210019706001061,51
210019706001062,51
210019706001063,51
210019706001064,51
210019706001065,51
210019706001066,51
210019706001067,51
210019706001068,51
210019706001069,51
210019706001070,51
210019706001071,51
210019706001072,51
210019706001073,51
210019706001074,51
210019706001075,51
210019706001076,51
210019706001077,51
210019706001078,51
210019706001079,51
210019706001080,51
210019706001081,51
210019706001082,51
210019706001083,51
210019706001084,51
210019706001085,51
210019706001086,51
210019706001087,51
210019706001088,51
210019706001089,51
210019706001090,51
210019704023001,51
210019704023002,51
210019704023003,51
210019704023004,51
210019704023005,51
210019704023006,51
210019704023007,51
210019704023008,51
210019704023009,51
210019704023010,51
210019704023011,51
210019704023012,51
210019704023014,51
210019704023015,51
210019704023016,51
210019704023017,51
210019704023018,51
210019704023019,51
210019704023020,51
210019704023021,51
210019704023022,51
210019704023023,51
210019704023024,51
210019704023025,51
210019704023026,51
210019704023027,51
210019704023028,51
210019704023029,51
210019704023030,51
210019704023031,51
210019704023032,51
210019704023033,51
210019704023034,51
210019704023035,51
210019704023036,51
210019704023038,51
210019704023039,51
210019704023040,51
210019704023041,51
210019704023042,51
210019704023043,51
210019704023044,51
210019704023045,51
210019704023046,51
210019704023047,51
210019704023048,51
210019704023049,51
210019704023050,51
210019704023051,51
210019704023052,51
210019704023053,51
210019704023054,51
210019704023055,51
210019704023056,51
210019704023057,51
210019704023058,51
210019704023059,51
210019704023060,51
210019704023061,51
210019704023062,51
210019704023063,51
210019704023064,51
210019704023065,51
210019704023066,51
210019704023067,51
210019704023068,51
210019704023069,51
210019704023070,51
210019704023071,51
210019704023072,51
210019704023073,51
210019704023074,51
210019704023075,51
210019704023076,51
210019704023078,51
210019704023079,51
210019705001018,51
210019705001019,51
210019705001020,51
210019705001021,51
210019705001022,51
210019705001023,51
210019705001024,51
210019705001025,51
210019705001027,51
210019705001028,51
210019705001033,51
210019705001034,51
210019705001035,51
210019705001036,51
210019705001037,51
210019705001047,51
210019705001048,51
210019705001049,51
210019705001050,51
210019705001051,51
210019705001052,51
210019705001053,51
210019705001054,51
210019705001055,51
210019705001068,51
210019705001074,51
210019705001075,51
210019705002002,51
210019705002003,51
210019705002004,51
210019705002005,51
210019705002006,51
210019705002007,51
210019705002008,51
210019705002009,51
210019705002010,51
210019705002011,51
210019705002014,51
210019705002016,51
210019705002017,51
210019705002018,51
210019705002019,51
210019705002020,51
210019705002044,51
210019705002046,51
210019705002047,51
210019705002048,51
210019705002049,51
210019705002050,51
210019705002051,51
210019705002052,51
210019705002053,51
210019705002054,51
210019705002055,51
210019705002059,51
210019705002060,51
210039201001000,22
210039201001001,22
210039201001002,22
210039201001003,22
210039201001004,22
210039201001005,22
210039201001006,22
210039201001007,22
210039201001008,22
210039201001009,22
210039201001014,22
210039201001031,22
210039201001033,22
210039201001034,22
210039201001035,22
210039201002000,22
210039201002001,22
210039201002002,22
210039201002003,22
210039201002004,22
210039201002005,22
210039201002006,22
210039201002007,22
210039201002008,22
210039201002009,22
210039201002010,22
210039201002011,22
210039201002012,22
210039201002013,22
210039201002014,22
210039201002015,22
210039201002016,22
210039201002017,22
210039201002018,22
210039201002019,22
210039201002020,22
210039201002021,22
210039201002022,22
210039201002025,22
210039201002026,22
210039201002030,22
210039201002031,22
210039201002039,22
210039201002041,22
210039201002042,22
210039201002043,22
210039201002044,22
210039201002045,22
210039201002046,22
210039201002047,22
210039201002048,22
210039203001013,22
210039203001014,22
210039203001015,22
210039203001016,22
210039203001025,22
210039203001026,22
210039203001028,22
210039201001010,22
210039201001011,22
210039201001012,22
210039201001013,22
210039201001015,22
210039201001016,22
210039201001017,22
210039201001018,22
210039201001019,22
210039201001020,22
210039201001021,22
210039201001022,22
210039201001023,22
210039201001024,22
210039201001025,22
210039201001026,22
210039201001027,22
210039201001028,22
210039201001029,22
210039201001030,22
210039201001032,22
210039201001036,22
210039201001037,22
210039201001038,22
210039201001039,22
210039201001040,22
210039201001041,22
210039201001042,22
210039201001043,22
210039202001000,22
210039202001001,22
210039202001002,22
210039202001003,22
210039202001004,22
210039202001005,22
210039202001006,22
210039202001007,22
210039202001008,22
210039202001009,22
210039202001010,22
210039202001011,22
210039202001012,22
210039202001013,22
210039202001014,22
210039202001015,22
210039202001016,22
210039202001017,22
210039202001018,22
210039202001019,22
210039202001020,22
