Id,District
180010306001001,79
180010306001003,79
180010306001008,79
180010306001010,79
180010306001011,79
180010306001012,79
180010306001013,79
180010306001014,79
180010306001015,79
180010306001016,79
180010306001017,79
180010306001018,79
180010306001019,79
180010306001020,79
180010306001021,79
180010306001022,79
180010306001023,79
180010306001024,79
180010306001025,79
180010306001026,79
180010306001027,79
180010306001028,79
180010306001029,79
180010306001030,79
180010306001031,79
180010306001032,79
180010306001033,79
180010306001034,79
180010306001035,79
180010306001037,79
180010306001038,79
180010306001040,79
180010306001041,79
180010306001042,79
180010306001043,79
180010306001044,79
180010306001045,79
180010306001046,79
180010306001047,79
180010306001048,79
180010306001049,79
180010306001050,79
180010306001051,79
180010306001052,79
180010306001053,79
180010306001054,79
180010306001055,79
180010306001056,79
180010306001057,79
180010306001058,79
180010306001059,79
180010306001060,79
180010306001061,79
180010306001062,79
180010306001063,79
180010306002005,79
180010306002006,79
180010306002007,79
180010306002008,79
180010306002009,79
180010306002010,79
180010306002011,79
180010306002013,79
180010306002014,79
180010306002015,79
180010306002017,79
180010306002020,79
180010306002021,79
180010306002022,79
180010306002023,79
180010306002024,79
180010306002025,79
180010306002026,79
180010306002027,79
180010306002028,79
180010306002029,79
180010306002030,79
180010306002031,79
180010306002032,79
180010306002033,79
180010306002034,79
180010306002035,79
180010306002036,79
180010306002037,79
180010306002039,79
180010306002040,79
180010306002041,79
180010306002042,79
180010306002043,79
180010306002044,79
180010306002045,79
180010306002046,79
180010306002047,79
180010306002048,79
180010306002049,79
180010306002050,79
180010306002051,79
180010306002052,79
180010306002053,79
180010306002054,79
180010306002055,79
180010306002056,79
180010306002057,79
180010306002058,79
180010306002059,79
180010306002060,79
180010306002061,79
180010306003001,79
180010306003002,79
180010306003003,79
180010306003004,79
180010306003005,79
180010306003006,79
180010306003007,79
180010306003008,79
180010306003009,79
180010306003010,79
180010306003011,79
180010306003012,79
180010306003013,79
180010306003014,79
180010306003015,79
180010306003016,79
180010306003017,79
180010306003018,79
180010306003019,79
180010306003020,79
180010306003021,79
180010306003022,79
180010306003023,79
180010306003024,79
180010306003025,79
180010306003026,79
180010306003027,79
180010306003030,79
180010306003031,79
180010306003033,79
180010306003034,79
180010306003035,79
180010306003036,79
180010306003037,79
180010306003038,79
180010306004000,79
180010306004001,79
180010306004002,79
180010306004003,79
180010306004004,79
180010306004005,79
180010306004006,79
180010306004007,79
180010306004008,79
180010306004009,79
180010306004010,79
180010306004011,79
180010306004012,79
180010306004013,79
180010306004014,79
180010306004015,79
180010306004016,79
180010306004017,79
180010306004018,79
180010306004020,79
180010306004021,79
180010306004022,79
180010306004023,79
180010306004024,79
180010306004025,79
180010306004026,79
180010306004027,79
180010306004036,79
180010306004037,79
180010306004019,79
180010306004028,79
180010306004029,79
180010306004031,79
180010306004032,79
180010306004033,79
180010306004034,79
180010307002022,79
180010307002023,79
180010307002024,79
180010307002025,79
180010307002027,79
180010307002030,79
180010307002031,79
180010307002033,79
180010307002035,79
180010307002037,79
180010307002038,79
180010307002039,79
180010307002040,79
180010307002041,79
180010305002000,79
180010305002001,79
