Id,District
230010301001000,56
230010301001001,56
230010301001002,56
230010301001003,56
230010301001004,56
230010301001005,56
230010301001006,56
230010301001007,56
230010301001008,56
230010301001009,56
230010301001010,56
230010301001011,56
230010301001012,56
230010301001013,56
230010301001014,56
230010301001015,56
230010301001016,56
230010301001017,56
230010301001018,56
230010301001019,56
230010301001020,56
230010301001021,56
230010301001022,56
230010301001023,56
230010301001024,56
230010301001025,56
230010301001026,56
230010301001027,56
230010301001028,56
230010301001029,56
230010301001030,56
230010301001031,56
230010301001032,56
230010301001033,56
230010301001034,56
230010301001035,56
230010301001036,56
230010301001037,56
230010301001038,56
230010301001039,56
230010301001040,56
230010301001041,56
230010301001042,56
230010301001043,56
230010301001044,56
230010301001045,56
230010301001046,56
230010301001047,56
230010301001048,56
230010301001049,56
230010301002000,56
230010301002001,56
230010301002002,56
230010301002003,56
230010301002004,56
230010301002005,56
230010301002006,56
230010301002007,56
230010301002008,56
230010301002009,56
230010301002010,56
230010301002011,56
230010301002012,56
230010301002013,56
230010301002014,56
230010301002015,56
230010301002016,56
230010301002017,56
230010301002018,56
230010301002019,56
230010301002020,56
230010301002021,56
230010301002022,56
230010301002023,56
230010301002024,56
230010301002025,56
230010301002026,56
230010301002027,56
230010301002028,56
230010301002029,56
230010301002030,56
230010301002031,56
230010301002032,56
230010301002033,56
230010301002034,56
230010301002035,56
230010301002036,56
230010301002037,56
230010301002038,56
230010301002039,56
230010301002040,56
230010301002041,56
230010301002042,56
230010301002043,56
230010301002044,56
230010301002045,56
230010301002046,56
230010302001000,56
230010302001001,56
230010302001002,56
230010302001003,56
230010302001004,56
230010302001005,56
230010302001006,56
230010302001007,56
230010302001008,56
230010302001009,56
230010302001010,56
230010302001011,56
230010302001012,56
230010302001013,56
230010302001014,56
230010302001015,56
230010302001016,56
230010302001017,56
230010302001018,56
230010302001019,56
230010302001020,56
230010302001021,56
230010302001022,56
230010302001023,56
230010302001025,56
230010302001026,56
230010302001033,56
230010302001034,56
230010302001035,56
230010302001036,56
230010302001037,56
230010302001038,56
230010302001045,56
230010302002000,56
230010302002001,56
230010302002002,56
230010302002003,56
230010302002004,56
230010302002005,56
230010302002006,56
230010302002007,56
230010302002008,56
230010302002009,56
230010302002010,56
230010302002011,56
230010302002012,56
230010302002013,56
230010302002014,56
230010302002015,56
230010302002016,56
230010302002017,56
230010302002018,56
230010302002019,56
230010302002020,56
230010302002021,56
230010302002022,56
230010302002023,56
230010302002024,56
230010302002025,56
230010302003000,56
230010302003001,56
230010302003002,56
230010302003003,56
230010302003004,56
230010302003005,56
230010302003006,56
230010302003007,56
230010302003008,56
230010302003009,56
230010302003010,56
230010302003011,56
230010302003012,56
230010302003013,56
230010302003014,56
230010302003015,56
230010302003016,56
230010302003017,56
230010302003018,56
230010302003019,56
230010302003020,56
230010302003021,56
230010302003022,56
230010302003023,56
230010302003024,56
230010302003025,56
230010415001000,64
230010415001001,64
230010415001002,64
230010415001003,64
230010415001004,64
230010415001005,64
230010415001006,64
230010415001007,64
230010415001008,64
230010415001009,64
230010415001010,64
230010415001011,64
230010415001012,64
230010415001013,64
230010415001014,64
230010415001015,64
230010415001016,64
230010415001017,64
230010415001018,64
230010415001019,64
230010415001020,64
230010415001021,64
230010415001022,64
230010415001023,64
230010415001024,64
230010415001025,64
230010415001026,64
230010415001027,64
230010415001028,64
230010415001029,64
230010415001030,64
230010415001031,64
230010415001032,64
230010415001033,64
230010415001034,64
230010415001035,64
230010415001036,64
230010415001037,64
230010415001038,64
230010415001039,64
230010415001040,64
230010415001041,64
230010415001042,64
230010415001043,64
230010415001044,64
230010415001045,64
230010415001046,64
230010415001047,64
230010415001048,64
230010415001049,64
230010415001050,64
230010415001051,64
230010415001052,64
230010415001053,64
230010415001054,64
230010415001055,64
230010415001056,64
230010415001057,64
230010415001058,64
230010415001059,64
230010415001060,64
230010415001061,64
230010415001062,64
230010415001063,64
230010415001064,64
230010415001065,64
230010415001066,64
230010415001067,64
230010415001068,64
230010415001069,64
230010415001070,64
230010415001071,64
230010415001072,64
230010415001073,64
230010415001074,64
230010415001075,64
230010415001076,64
230010415001077,64
230010415001078,64
230010415001079,64
230010415001080,64
230010415001081,64
230010415001082,64
230010415001083,64
230010415001084,64
230010415001085,64
230010415001086,64
230010415001087,64
230010415002000,72
230010415002001,72
230010415002002,72
230010415002003,72
230010415002004,72
230010415002005,72
230010415002006,72
230010415002007,72
230010415002008,72
230010415002009,72
230010415002010,72
230010415002011,72
230010415002012,72
230010415002013,72
230010415002014,72
230010415002015,72
230010415002016,72
230010415002017,72
230010415002018,72
230010415002019,72
230010415002020,72
230010415002021,72
230010415002022,72
230010415002023,72
230010415002024,72
230010415002025,72
230010415002026,72
230010415002027,72
230010415002028,72
230010415002029,72
230010415002030,72
230010415002031,72
230010415002032,72
230010415002033,72
230010415002034,72
230010415002035,72
230010415002036,72
230010415002037,72
230010415002038,72
230010415002039,72
230010415002040,72
230010415003000,72
230010415003001,72
230010415003002,72
230010415003003,72
230010415003004,72
230010415003005,72
230010415003006,72
230010415003007,72
230010415003008,72
230010415003009,72
230010415003010,72
230010415003011,72
230010415003012,72
230010415003013,72
230010415003014,72
230010415003015,72
230010415003016,72
230010415003017,72
230010415003018,72
230010415003019,72
230010415003020,72
230010415003021,72
230010415003022,72
230010415003023,72
230010415003024,72
230010415003025,72
230010415003026,72
230010415003027,72
230010415003028,72
230010415003029,72
230010415003030,72
230010415003031,72
230010415003032,72
230010415003033,72
230010415003034,72
230010415003035,72
230010415003036,72
230010415003037,72
230010415003038,72
230010415003039,72
230010415003040,72
230010415003041,72
230010415003042,72
230010415003043,72
230010415003044,72
230010415003045,72
230010415003046,72
230010415003047,72
230010415003048,72
230010415003049,72
230010415003050,72
230010415003051,72
230010420001000,75
230010420001001,75
230010420001002,75
230010420001003,75
230010420001004,75
230010420001005,75
230010420001006,75
230010420001007,75
230010420001008,75
230010420001009,75
230010420001010,75
230010420001011,75
230010420001012,75
230010420001013,75
230010420001014,75
230010420001015,75
230010420001016,75
230010420001017,75
230010420001018,75
230010420001019,75
230010420001020,75
230010420001021,75
230010420001022,75
230010420001023,75
230010420001024,75
230010420001025,75
230010420001026,75
230010420001027,75
230010420001028,75
230010420001029,75
230010420001030,75
230010420001031,75
230010420001032,75
230010420001033,75
230010420001034,75
230010420002000,75
230010420002001,75
230010420002002,75
230010420002003,75
230010420002004,75
230010420002005,75
230010420002006,75
230010420002007,75
230010420002008,75
230010420002009,75
230010420002010,75
230010420002011,75
230010420002012,75
230010420002013,75
230010420002014,75
230010420002015,75
230010420002016,75
230010420002017,75
230010420002018,75
230010420002019,75
230010420002020,75
230010420002021,75
230010420002022,75
230010420002023,75
230010420002024,75
230010420002025,75
230010420002026,75
230010420002027,75
230010420002028,75
230010420002029,75
230010420002030,75
230010420002031,75
230010420002032,75
230010420002033,75
230010420002034,75
230010420002035,75
230010420002036,75
230010420002037,75
230010420002038,75
230010420002039,75
230010420002040,75
230010420002041,75
230010420002042,75
230010420002043,75
230010420002044,75
230010420002045,75
230010420002046,75
230010420002047,75
230010420002048,75
230010420002049,75
230010420002050,75
230010420002051,75
230010420002052,75
230010420002053,75
230010420002054,75
230010420002055,75
230010420002056,75
230010420002057,75
230010420002058,75
230010420002059,75
230010420002060,75
230010420002061,75
230010420002062,75
230010420002063,75
230010420003000,75
230010420003001,75
230010420003002,75
230010420003003,75
230010420003004,75
230010420003005,75
230010420003006,75
230010420003007,75
230010420003008,75
230010420003009,75
230010420003010,75
230010420003011,75
230010420003012,75
230010420003013,75
230010420003014,75
230010420003015,75
230010420003016,75
230010420003017,75
230010420003018,75
230010420003019,75
230010420003020,75
230010420003021,75
230010420003022,75
230010420003023,75
230010420003024,75
230010420003025,75
230010420003026,75
230010420003027,75
230010420003028,75
230010420003029,75
230010420003030,75
230010420003031,75
230010420003032,75
230010420003033,75
230010420003034,75
230010420003035,75
230010420003036,75
230010420003037,75
230010420003038,75
230010420003039,75
230010420003040,75
230010420003041,75
230010420003042,75
230010420003043,75
230010420003044,75
230010420004000,75
230010420004001,75
230010420004002,75
230010420004003,75
230010420004004,75
230010420004005,75
230010420004006,75
230010420004007,75
230010420004008,75
230010420004009,75
230010420004010,75
230010420004011,75
230010420004012,75
230010420004013,75
230010420004014,75
230010420004015,75
230010420004016,75
230010420004017,75
230010420004018,75
230010420004019,75
230010420004020,75
230010420004021,75
230010420004022,75
230010420004023,75
230010420004024,75
230010420004025,75
230010420004026,75
230010420004027,75
230010420004028,75
230010420004029,75
230010420004030,75
230010420004031,75
230010420004032,75
230010420004033,75
230010420004034,75
230010420004035,75
230010420004036,75
230010420004037,75
230010420004038,75
230010420004039,75
230010420004040,75
230010420004041,75
230010420004042,75
230010420004043,75
230010420004044,75
230010420004045,75
230010420004046,75
230010420004047,75
230010420004048,75
230010420004049,75
230010420004050,75
230010420004051,75
230010420004052,75
230010420004053,75
230010420004054,75
230010420004055,75
230010420004056,75
230010420004057,75
230010420004058,75
230010420004059,75
230010420004060,75
230010420004061,75
230010420004062,75
230010420004063,75
230010420004064,75
230010460001000,57
230010460001001,57
230010460001002,57
230010460001003,57
230010460001004,57
230010460001005,57
230010460001006,57
230010460001007,57
230010460001008,57
230010460001009,57
230010460001010,57
230010460001011,57
230010460001012,57
230010460001013,57
230010460001014,57
230010460001015,57
230010460001016,57
230010460001017,57
230010460001018,57
230010460001019,57
230010460001020,57
230010460001021,57
230010460001022,57
230010460001023,57
230010460001024,57
230010460001025,57
230010460001026,57
230010460001027,57
230010460001028,57
230010460001029,57
230010460001030,57
230010460001031,57
230010460001032,57
230010460001033,57
230010460001034,57
230010460001035,57
230010460001036,57
230010460001037,57
230010460001038,57
230010460001039,57
230010460001040,57
230010460001041,57
230010460001042,57
230010460001043,57
230010460001044,57
230010460001045,57
230010460001046,57
230010460001047,57
230010460001048,57
230010460001049,57
230010460001050,57
230010460001051,57
230010460001052,57
230010460002000,57
230010460002001,57
230010460002002,57
230010460002003,57
230010460002004,57
230010460002005,57
230010460002006,57
230010460002007,57
230010460002008,57
230010460002009,57
230010460002010,57
230010460002011,57
230010460002012,57
230010460002013,57
230010460002014,57
230010460002015,57
230010460002016,57
230010460002017,57
230010460002018,57
230010460002019,57
230010460002020,57
230010460002021,57
230010460002022,57
230010460002023,57
230010460002024,57
230010460002025,57
230010460002026,57
230010460002027,57
230010460002028,57
230010460002029,57
230010460002030,57
230010460002031,57
230010460002032,57
230010460002033,57
230010460002034,57
230010460002035,57
230010460002036,57
230010460002037,57
230010460002038,57
230010460002039,57
230010460002040,57
230010460002041,57
230010460002042,57
230010460002043,57
230010460002044,57
230010460003000,57
230010460003001,57
230010460003002,57
230010460003003,57
230010460003004,57
230010460003005,57
230010460003006,57
230010460003007,57
230010460003008,57
230010460003009,57
230010460003010,57
230010460003011,57
230010460003012,57
230010460003013,57
230010460003014,57
230010460003015,57
230010460003016,57
230010460003017,57
230010460003018,57
230010460003019,57
230010460003020,57
230010460003021,57
230010460003022,57
230010460003023,57
230010460003024,57
230010460003025,57
230010460003026,57
230010460003027,57
230010460003028,57
230010460003029,57
230010460003030,57
230010460003031,57
230010460003032,57
230010460003033,57
230010460003034,57
230010460003035,57
230010460003036,57
230010460003037,57
230010465001000,57
230010465001001,57
230010465001002,57
230010465001003,57
230010465001004,57
230010465001005,57
230010465001006,57
230010465001007,57
230010465001008,57
230010465001009,57
230010465001010,57
230010465001011,57
230010465001012,57
230010465001013,57
230010465001014,57
230010465001015,57
230010465001016,57
230010465001017,57
230010465001018,57
230010465001019,57
230010465001020,57
230010465001021,57
230010465001022,57
230010465001023,57
230010465001024,57
230010465001025,57
230010465001026,57
230010465001027,57
230010465001028,57
230010465001029,57
230010465001030,57
230010465002000,57
230010465002001,57
230010465002002,57
230010465002003,57
230010465002004,57
230010465002005,57
230010465002006,57
230010465002007,57
230010465002008,57
230010465002009,57
230010465002010,57
230010465002011,57
230010465002012,57
230010465002013,57
230010465002014,57
230010465002015,57
230010465002016,57
230010465002017,57
230010465002018,57
230010465002019,57
230010465002020,57
230010465002021,57
230010465002022,57
230010465002023,57
230010465003000,57
230010465003001,57
230010465003002,57
230010465003003,57
230010465003004,57
230010465003005,57
230010465003006,57
230010465003007,57
230010465003008,57
230010465003009,57
230010465003010,57
230010465003011,57
230010465003012,57
230010465003013,57
230010465003014,57
230010465003015,57
230010465003016,57
230010465003017,57
230010465003018,57
230010465003019,57
230010465003020,57
230010465003021,57
230010465003022,57
230010465003023,57
230010465003024,57
230010465003025,57
230010465003026,57
230010465003027,57
230010465003028,57
230010465003029,57
230010465003030,57
230010465003031,57
230010465003032,57
230010465003033,57
230010465003034,57
230010465003035,57
230010465003036,57
230010465003037,57
230010465003038,57
230010465003039,57
230010465003040,57
230010465003041,57
230010465003042,57
230010465003043,57
230010465003044,57
230010465003045,57
230010465003046,57
230010465003047,57
230010465003048,57
230010465003049,57
230010465003050,57
230010465003051,57
230010465003052,57
230010465003053,57
230010465003054,57
230010465003055,57
230010465003056,57
230010465003057,57
230010465003058,57
230010465003059,57
230010465003060,57
230010465003061,57
230010465003062,57
230010465003063,57
230010465003064,57
230010465003065,57
230010465003066,57
230010465003067,57
230010465003068,57
230010465003069,57
230010465003070,57
230010465003071,57
230010465004000,82
230010465004001,82
230010465004002,82
230010465004003,82
230010465004004,82
230010465004005,82
230010465004006,82
230010465004007,82
230010465004008,82
230010465004009,82
230010465004010,82
230010465004011,82
230010465004012,82
230010465004013,82
230010465004014,82
230010465004015,82
230010465004016,82
230010465004017,82
230010465004018,82
230010465004019,82
230010465004020,82
230010465004021,82
230010465004022,82
230010465004023,82
230010465004024,82
230010465004025,82
230010465004026,82
230010465004027,82
230010465004028,82
230010465004029,82
230010465004030,82
230010465004031,82
230010465004032,82
230010465004033,82
230010465004034,82
230010465004035,82
230010465004036,82
230010465004037,82
230010465004038,82
230010465004039,82
230010465004040,82
230010465004041,82
230010465004042,82
