ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"Un",0,0,0,0,0,0,0,0,0,0,0,0,0,
"1",760065,0,0.5472,0.4528,0,558835,0.7283,0.2717,0.1755,0.0232,0.0388,0.0278,0.0023,
"2",760065,0,0.6071,0.3929,0,575365,0.8008,0.1992,0.094,0.0219,0.044,0.0324,0.0017,
"3",760067,0,0.5303,0.4697,0,550132,0.6666,0.3334,0.1447,0.0687,0.0948,0.015,0.0044,
"4",760065,0,0.5608,0.4392,0,530807,0.6202,0.3798,0.2242,0.034,0.0963,0.0162,0.0027,
"5",760066,0,0.3842,0.6158,0,554536,0.6478,0.3522,0.2344,0.032,0.0569,0.0218,0.0037,
"6",760067,0,0.526,0.474,0,525175,0.5927,0.4073,0.1797,0.0806,0.1213,0.0142,0.0058,
"7",760065,0,0.5514,0.4486,0,540077,0.4928,0.5072,0.1869,0.1022,0.1863,0.0118,0.013,
"8",760066,0,0.6687,0.3313,0,519888,0.3974,0.6026,0.2264,0.1647,0.1842,0.0115,0.0076,
"9",760065,0,0.5584,0.4416,0,498649,0.3507,0.6493,0.3086,0.1261,0.1854,0.0122,0.0075,
"10",760066,0,0.6434,0.3566,0,527454,0.5897,0.4103,0.1505,0.0533,0.1889,0.0081,0.0027,
"11",760067,0,0.835,0.165,0,553003,0.4792,0.5208,0.1126,0.0638,0.3279,0.0068,0.0035,
"12",760065,0,0.8788,0.1212,0,527720,0.4129,0.5871,0.1521,0.1904,0.2231,0.0079,0.0053,
"13",760067,0,0.5135,0.4865,0,409169,0.3183,0.6817,0.5323,0.0493,0.08,0.0117,0.0047,
"14",760065,0,0.6673,0.3327,0,471739,0.338,0.662,0.1976,0.0715,0.366,0.0072,0.0108,
"15",760066,0,0.7335,0.2665,0,498835,0.3586,0.6414,0.1992,0.0363,0.3845,0.0043,0.0116,
"16",760066,0,0.72,0.28,0,486317,0.522,0.478,0.1527,0.0291,0.2825,0.0058,0.0028,
"17",760067,0,0.6892,0.3108,0,426685,0.3132,0.6868,0.1621,0.0318,0.4758,0.0061,0.0053,
"18",760066,0,0.6417,0.3583,0,422629,0.2999,0.7001,0.518,0.0319,0.1342,0.0085,0.0027,
"19",760067,0,0.6575,0.3425,0,544408,0.5872,0.4128,0.1825,0.0303,0.179,0.0113,0.0037,
"20",760065,0,0.3261,0.6739,0,509112,0.5681,0.4319,0.3092,0.0408,0.0619,0.0163,0.0014,
"21",760067,0,0.526,0.474,0,455857,0.2809,0.7191,0.5474,0.0585,0.0978,0.012,0.0017,
"22",760066,0,0.4946,0.5054,0,406914,0.2298,0.7702,0.6367,0.0686,0.0492,0.0116,0.0015,
"23",760066,0,0.3948,0.6052,0,517130,0.4712,0.5288,0.3704,0.0929,0.0428,0.0153,0.004,
"24",760065,0,0.603,0.397,0,535192,0.6277,0.3723,0.273,0.0246,0.0582,0.0114,0.0014,
"25",760066,0,0.5198,0.4802,0,494606,0.3831,0.6169,0.517,0.0487,0.0342,0.0119,0.0019,
"26",760067,0,0.5572,0.4428,0,503499,0.5291,0.4709,0.337,0.0328,0.0861,0.0082,0.0016,
"27",760067,0,0.5401,0.4599,0,493810,0.3813,0.6187,0.3956,0.1126,0.0974,0.008,0.0017,
"28",760065,0,0.6116,0.3884,0,516258,0.3274,0.6726,0.2603,0.0545,0.3472,0.0054,0.0014,
"29",760066,0,0.6724,0.3276,0,448878,0.2982,0.7018,0.5403,0.0594,0.0907,0.007,0.0011,
"30",760066,0,0.7107,0.2893,0,543374,0.6008,0.3992,0.2021,0.0534,0.1314,0.0063,0.0012,
"31",760066,0,0.5473,0.4527,0,506239,0.2323,0.7677,0.5252,0.0486,0.1801,0.0069,0.0027,
