ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"1",65227,0.0183,0.7205,0.2569,0.0227,50411,0.7137,0.2863,0.0679,0.1644,0.0351,0.0173,0.0009,
"2",65660,0.0251,0.6388,0.3428,0.0184,51739,0.8036,0.1964,0.0394,0.1008,0.0364,0.0132,0.0009,
"3",66287,0.0349,0.5936,0.3871,0.0193,52912,0.9135,0.0865,0.0195,0.0203,0.0274,0.0122,0.0004,
"4",65611,0.0243,0.4958,0.4852,0.019,51944,0.9301,0.0699,0.0147,0.0197,0.0078,0.0174,0.0005,
"5",64650,0.0093,0.4101,0.5646,0.0253,50581,0.8851,0.1149,0.0588,0.0257,0.0151,0.0128,0.0012,
"6",61702,-0.0367,0.4051,0.574,0.0209,50916,0.913,0.087,0.0144,0.0422,0.0066,0.0147,0.0006,
"7",66477,0.0378,0.4686,0.5157,0.0157,53353,0.8696,0.1304,0.0116,0.0856,0.0096,0.015,0.0012,
"8",64717,0.0104,0.4011,0.5792,0.0198,52658,0.946,0.054,0.0105,0.0079,0.0077,0.0133,0.0003,
"9",62422,-0.0255,0.9488,0.0397,0.0115,51480,0.2881,0.7119,0.0459,0.5642,0.1036,0.0121,0.0014,
"10",63610,-0.0069,0.4629,0.5192,0.0179,50705,0.893,0.107,0.0168,0.06,0.0065,0.015,0.0006,
"11",65999,0.0304,0.4064,0.5725,0.021,53253,0.9417,0.0583,0.0134,0.0159,0.0068,0.0141,0.0008,
"12",62962,-0.017,0.4805,0.5017,0.0178,48460,0.9112,0.0888,0.0207,0.0177,0.0348,0.0084,0.0007,
"13",64075,0.0003,0.5153,0.466,0.0187,48368,0.7814,0.2186,0.1253,0.0567,0.0185,0.0169,0.0008,
"14",66108,0.0321,0.4672,0.5122,0.0205,53546,0.8988,0.1012,0.0145,0.0546,0.0069,0.0174,0.001,
"15",65744,0.0264,0.4389,0.5407,0.0203,53213,0.9306,0.0694,0.014,0.0216,0.0061,0.0157,0.0008,
"16",65722,0.0261,0.5734,0.4044,0.0221,52927,0.8308,0.1692,0.0223,0.1126,0.0104,0.0172,0.0007,
"17",66291,0.0349,0.3249,0.6549,0.0202,54980,0.9284,0.0716,0.0119,0.0243,0.0109,0.0151,0.0007,
"18",63773,-0.0044,0.5908,0.389,0.0202,51469,0.6676,0.3324,0.0882,0.0876,0.1444,0.0134,0.0011,
"19",65400,0.021,0.8523,0.1277,0.02,53134,0.5303,0.4697,0.035,0.3831,0.0397,0.0165,0.0013,
