ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"1",65227,0.0183,0.6301,0.3535,0.0164,50411,0.7137,0.2863,0.0679,0.1644,0.0351,0.0173,0.0009,
"2",65660,0.0251,0.5373,0.4494,0.0133,51739,0.8036,0.1964,0.0394,0.1008,0.0364,0.0132,0.0009,
"3",66287,0.0349,0.4849,0.5032,0.0119,52912,0.9135,0.0865,0.0195,0.0203,0.0274,0.0122,0.0004,
"4",65611,0.0243,0.3896,0.5949,0.0154,51944,0.9301,0.0699,0.0147,0.0197,0.0078,0.0174,0.0005,
"5",64650,0.0093,0.3327,0.6534,0.0139,50581,0.8851,0.1149,0.0588,0.0257,0.0151,0.0128,0.0012,
"6",61702,-0.0367,0.3281,0.659,0.0129,50916,0.913,0.087,0.0144,0.0422,0.0066,0.0147,0.0006,
"7",66477,0.0378,0.4323,0.556,0.0117,53353,0.8696,0.1304,0.0116,0.0856,0.0096,0.015,0.0012,
"8",64717,0.0104,0.3006,0.6869,0.0125,52658,0.946,0.054,0.0105,0.0079,0.0077,0.0133,0.0003,
"9",62422,-0.0255,0.9373,0.0572,0.0055,51480,0.2881,0.7119,0.0459,0.5642,0.1036,0.0121,0.0014,
"10",63610,-0.0069,0.3671,0.6228,0.0101,50705,0.893,0.107,0.0168,0.06,0.0065,0.015,0.0006,
"11",65999,0.0304,0.3072,0.6789,0.0139,53253,0.9417,0.0583,0.0134,0.0159,0.0068,0.0141,0.0008,
"12",62962,-0.017,0.3865,0.602,0.0115,48460,0.9112,0.0888,0.0207,0.0177,0.0348,0.0084,0.0007,
"13",64075,0.0003,0.4828,0.5059,0.0114,48368,0.7814,0.2186,0.1253,0.0567,0.0185,0.0169,0.0008,
"14",66108,0.0321,0.3711,0.6163,0.0126,53546,0.8988,0.1012,0.0145,0.0546,0.0069,0.0174,0.001,
"15",65744,0.0264,0.3275,0.661,0.0115,53213,0.9306,0.0694,0.014,0.0216,0.0061,0.0157,0.0008,
"16",65722,0.0261,0.4743,0.5114,0.0143,52927,0.8308,0.1692,0.0223,0.1126,0.0104,0.0172,0.0007,
"17",66291,0.0349,0.2638,0.7219,0.0143,54980,0.9284,0.0716,0.0119,0.0243,0.0109,0.0151,0.0007,
"18",63773,-0.0044,0.5211,0.4693,0.0095,51469,0.6676,0.3324,0.0882,0.0876,0.1444,0.0134,0.0011,
"19",65400,0.021,0.7975,0.1916,0.0109,53134,0.5303,0.4697,0.035,0.3831,0.0397,0.0165,0.0013,
"20",64405,0.0055,0.5774,0.4071,0.0155,53167,0.8373,0.1627,0.0208,0.0905,0.0334,0.013,0.0009,
"21",64010,-0.0007,0.6163,0.3715,0.0122,54727,0.8868,0.1132,0.021,0.0496,0.0273,0.0098,0.0007,
"22",62987,-0.0166,0.6991,0.2909,0.01,45760,0.2836,0.7164,0.5681,0.1748,0.02,0.0227,0.003,
"23",61478,-0.0402,0.826,0.1644,0.0096,54435,0.7291,0.2709,0.0375,0.0572,0.1622,0.006,0.0008,
"24",62003,-0.032,0.9028,0.0896,0.0077,52603,0.4507,0.5493,0.0336,0.414,0.0912,0.0131,0.001,
"25",65694,0.0256,0.5165,0.4718,0.0118,53633,0.8239,0.1761,0.0189,0.1001,0.0419,0.0118,0.001,
"26",63933,-0.0019,0.4555,0.5327,0.0118,49669,0.8913,0.1087,0.0367,0.034,0.0189,0.0129,0.0012,
"27",61865,-0.0342,0.6084,0.3781,0.0134,51856,0.8164,0.1836,0.024,0.0725,0.0723,0.0119,0.0009,
"28",62454,-0.025,0.5081,0.4805,0.0115,46716,0.85,0.15,0.02,0.0205,0.0924,0.0078,0.001,
"29",65458,0.0219,0.5039,0.4874,0.0087,52551,0.8592,0.1408,0.051,0.0263,0.0491,0.0095,0.0012,
"30",64187,0.0021,0.4693,0.5191,0.0117,51091,0.9141,0.0859,0.0156,0.0153,0.0402,0.0077,0.0005,
"31",64739,0.0107,0.597,0.3943,0.0087,51341,0.8299,0.1701,0.0379,0.0346,0.0826,0.0085,0.0007,
"32",63055,-0.0156,0.7604,0.23,0.0096,51614,0.5082,0.4918,0.021,0.4414,0.0178,0.0161,0.0009,
"33",61859,-0.0342,0.5138,0.4736,0.0126,49734,0.8878,0.1122,0.0172,0.0381,0.0368,0.0123,0.0008,
"34",62215,-0.0287,0.706,0.2842,0.0099,50676,0.674,0.326,0.0228,0.2716,0.0191,0.0149,0.0011,
"35",65753,0.0265,0.5737,0.4151,0.0113,52588,0.6971,0.3029,0.022,0.2565,0.0087,0.0169,0.001,
"36",64828,0.0121,0.6343,0.3506,0.0151,53973,0.7891,0.2109,0.0381,0.1169,0.0419,0.015,0.0009,
"37",66593,0.0397,0.3501,0.636,0.014,52287,0.9183,0.0817,0.0352,0.0172,0.0171,0.0085,0.0007,
"38",63445,-0.0095,0.5129,0.4755,0.0116,51575,0.8306,0.1694,0.0146,0.0701,0.0689,0.0104,0.0009,
"39",65697,0.0257,0.4044,0.5845,0.0111,53139,0.9123,0.0877,0.0139,0.0366,0.0181,0.0116,0.0009,
"40",65323,0.0198,0.4479,0.5409,0.0112,51832,0.9208,0.0792,0.0167,0.0179,0.0287,0.0087,0.0007,
"41",64649,0.0093,0.4619,0.5238,0.0143,50449,0.8146,0.1854,0.0929,0.0506,0.0355,0.0105,0.0005,
"42",65481,0.0223,0.6113,0.3784,0.0103,50591,0.8739,0.1261,0.0245,0.0214,0.0659,0.0081,0.0007,
"43",64434,0.006,0.3197,0.6622,0.0181,48259,0.8847,0.1153,0.0573,0.0234,0.024,0.0107,0.0011,
"44",66419,0.0369,0.4777,0.5099,0.0124,52489,0.8664,0.1336,0.0287,0.0475,0.0376,0.0108,0.0008,
"45",61671,-0.0372,0.5135,0.4749,0.0116,50964,0.8481,0.1519,0.0235,0.0758,0.0364,0.0124,0.0009,
"46",62010,-0.0319,0.4221,0.5665,0.0113,48636,0.8879,0.1121,0.0161,0.036,0.042,0.011,0.0008,
"47",64984,0.0145,0.3936,0.5908,0.0156,50675,0.8272,0.1728,0.0622,0.0701,0.0267,0.0156,0.0008,
"48",65526,0.023,0.3938,0.5955,0.0107,53393,0.8946,0.1054,0.0162,0.0544,0.0126,0.0141,0.001,
"49",63427,-0.0098,0.3276,0.6615,0.011,52509,0.9058,0.0942,0.0148,0.0451,0.0079,0.017,0.0011,
"50",64965,0.0142,0.4575,0.5273,0.0152,52211,0.819,0.181,0.0905,0.0516,0.0315,0.0118,0.0011,
"51",65033,0.0153,0.3504,0.6422,0.0074,52483,0.9004,0.0996,0.011,0.0542,0.0056,0.0165,0.002,
"52",63125,-0.0145,0.3079,0.6845,0.0077,52225,0.9172,0.0828,0.0092,0.0459,0.0034,0.0148,0.0007,
"53",64084,0.0005,0.5655,0.4228,0.0117,50993,0.7395,0.2605,0.0596,0.0569,0.1307,0.0113,0.0012,
"54",63471,-0.0091,0.7113,0.2796,0.009,48671,0.5372,0.4628,0.1814,0.227,0.0511,0.021,0.0018,
"55",66435,0.0372,0.381,0.6082,0.0108,54193,0.8946,0.1054,0.0127,0.0505,0.0228,0.0112,0.0008,
"56",64562,0.008,0.3506,0.6384,0.011,51743,0.9362,0.0638,0.0118,0.023,0.0102,0.0108,0.0005,
"57",66577,0.0394,0.3752,0.6122,0.0126,55373,0.9219,0.0781,0.0143,0.0324,0.0127,0.012,0.0007,
"58",65876,0.0285,0.3376,0.6521,0.0103,53217,0.9282,0.0718,0.0113,0.0314,0.0076,0.0106,0.0003,
"59",65281,0.0192,0.3139,0.6746,0.0116,53922,0.9514,0.0486,0.0099,0.0116,0.0061,0.012,0.0004,
"60",64259,0.0032,0.3024,0.6842,0.0133,52158,0.9479,0.0521,0.0065,0.0179,0.0041,0.0138,0.0005,
"61",66292,0.035,0.6408,0.3493,0.0099,52975,0.7672,0.2328,0.0377,0.0693,0.1139,0.0068,0.0006,
"62",64920,0.0135,0.3378,0.6496,0.0126,54466,0.8999,0.1001,0.0192,0.0458,0.0153,0.0125,0.0007,
"63",65048,0.0155,0.2166,0.7721,0.0114,52156,0.9515,0.0485,0.0081,0.0138,0.0057,0.0134,0.0007,
"64",62365,-0.0263,0.2834,0.7031,0.0135,49002,0.9458,0.0542,0.0086,0.0112,0.0052,0.0178,0.0006,
"65",61937,-0.033,0.2873,0.6973,0.0154,51773,0.9185,0.0815,0.0139,0.0347,0.0054,0.0159,0.0007,
"66",62378,-0.0261,0.1953,0.7919,0.0128,48506,0.9593,0.0407,0.0071,0.0049,0.0036,0.0147,0.0006,
"67",61546,-0.0391,0.2409,0.7458,0.0133,49212,0.9299,0.0701,0.0133,0.0208,0.0073,0.017,0.0008,
"68",63772,-0.0044,0.2325,0.7509,0.0166,50456,0.945,0.055,0.0119,0.0096,0.0058,0.0195,0.0007,
"69",63457,-0.0093,0.2028,0.7872,0.01,53964,0.9305,0.0695,0.0127,0.0348,0.0043,0.0108,0.0006,
"70",63333,-0.0112,0.5743,0.415,0.0106,53467,0.7604,0.2396,0.045,0.1131,0.069,0.0098,0.0008,
"71",63341,-0.0111,0.348,0.6404,0.0115,50845,0.8856,0.1144,0.0178,0.0686,0.0096,0.0137,0.0009,
"72",62830,-0.0191,0.2821,0.7073,0.0106,51408,0.9376,0.0624,0.0127,0.0245,0.0069,0.0106,0.0004,
