ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"1",760065,0,0.5389,0.4611,0,558835,0.7283,0.2717,0.1755,0.0232,0.0388,0.0278,0.0023,
"2",760065,0,0.6053,0.3947,0,575365,0.8008,0.1992,0.094,0.0219,0.044,0.0324,0.0017,
"3",760067,0,0.5175,0.4825,0,550132,0.6666,0.3334,0.1447,0.0687,0.0948,0.015,0.0044,
"4",760065,0,0.5544,0.4456,0,530807,0.6202,0.3798,0.2242,0.034,0.0963,0.0162,0.0027,
"5",760066,0,0.3742,0.6258,0,554536,0.6478,0.3522,0.2344,0.032,0.0569,0.0218,0.0037,
"6",760067,0,0.5153,0.4847,0,525175,0.5927,0.4073,0.1797,0.0806,0.1213,0.0142,0.0058,
"7",760065,0,0.5397,0.4603,0,540077,0.4928,0.5072,0.1869,0.1022,0.1863,0.0118,0.013,
"8",760066,0,0.6749,0.3251,0,519888,0.3974,0.6026,0.2264,0.1647,0.1842,0.0115,0.0076,
"9",760065,0,0.5689,0.4311,0,498649,0.3507,0.6493,0.3086,0.1261,0.1854,0.0122,0.0075,
"10",760066,0,0.6355,0.3645,0,527454,0.5897,0.4103,0.1505,0.0533,0.1889,0.0081,0.0027,
"11",760067,0,0.8449,0.1551,0,553003,0.4792,0.5208,0.1126,0.0638,0.3279,0.0068,0.0035,
"12",760065,0,0.8916,0.1084,0,527720,0.4129,0.5871,0.1521,0.1904,0.2231,0.0079,0.0053,
"13",760067,0,0.5039,0.4961,0,409169,0.3183,0.6817,0.5323,0.0493,0.08,0.0117,0.0047,
"14",760065,0,0.6756,0.3244,0,471739,0.338,0.662,0.1976,0.0715,0.366,0.0072,0.0108,
"15",760066,0,0.7474,0.2526,0,498835,0.3586,0.6414,0.1992,0.0363,0.3845,0.0043,0.0116,
"16",760066,0,0.7129,0.2871,0,486317,0.522,0.478,0.1527,0.0291,0.2825,0.0058,0.0028,
"17",760067,0,0.7019,0.2981,0,426685,0.3132,0.6868,0.1621,0.0318,0.4758,0.0061,0.0053,
"18",760066,0,0.6442,0.3558,0,422629,0.2999,0.7001,0.518,0.0319,0.1342,0.0085,0.0027,
"19",760067,0,0.6497,0.3503,0,544408,0.5872,0.4128,0.1825,0.0303,0.179,0.0113,0.0037,
"20",760065,0,0.3072,0.6928,0,509112,0.5681,0.4319,0.3092,0.0408,0.0619,0.0163,0.0014,
"21",760067,0,0.5257,0.4743,0,455857,0.2809,0.7191,0.5474,0.0585,0.0978,0.012,0.0017,
"22",760066,0,0.5095,0.4905,0,406914,0.2298,0.7702,0.6367,0.0686,0.0492,0.0116,0.0015,
"23",760066,0,0.3792,0.6208,0,517130,0.4712,0.5288,0.3704,0.0929,0.0428,0.0153,0.004,
"24",760065,0,0.5879,0.4121,0,535192,0.6277,0.3723,0.273,0.0246,0.0582,0.0114,0.0014,
"25",760066,0,0.5271,0.4729,0,494606,0.3831,0.6169,0.517,0.0487,0.0342,0.0119,0.0019,
"26",760067,0,0.5426,0.4574,0,503499,0.5291,0.4709,0.337,0.0328,0.0861,0.0082,0.0016,
"27",760067,0,0.5259,0.4741,0,493810,0.3813,0.6187,0.3956,0.1126,0.0974,0.008,0.0017,
"28",760065,0,0.6265,0.3735,0,516258,0.3274,0.6726,0.2603,0.0545,0.3472,0.0054,0.0014,
"29",760066,0,0.7061,0.2939,0,448878,0.2982,0.7018,0.5403,0.0594,0.0907,0.007,0.0011,
"30",760066,0,0.7343,0.2657,0,543374,0.6008,0.3992,0.2021,0.0534,0.1314,0.0063,0.0012,
"31",760066,0,0.5431,0.4569,0,506239,0.2323,0.7677,0.5252,0.0486,0.1801,0.0069,0.0027,
"32",760065,0,0.6153,0.3847,0,544566,0.6038,0.3962,0.2002,0.0525,0.1323,0.0064,0.0011,
"33",760067,0,0.5474,0.4526,0,471404,0.2422,0.7578,0.5473,0.1261,0.071,0.0067,0.0026,
"34",760067,0,0.7956,0.2044,0,431944,0.1642,0.8358,0.5545,0.0738,0.1968,0.0075,0.0014,
"35",760066,0,0.5316,0.4684,0,480934,0.2491,0.7509,0.5325,0.0781,0.1258,0.0088,0.0022,
"36",760066,0,0.6632,0.3368,0,544805,0.6113,0.3887,0.1479,0.0486,0.178,0.0075,0.0016,
"37",760066,0,0.843,0.157,0,435509,0.1754,0.8246,0.4101,0.3269,0.076,0.0068,0.0019,
"38",760067,0,0.5477,0.4523,0,467226,0.1875,0.8125,0.5282,0.0168,0.2571,0.0051,0.0014,
"39",760067,0,0.536,0.464,0,477198,0.2583,0.7417,0.5476,0.111,0.0688,0.0066,0.004,
"40",760066,0,0.397,0.603,0,536375,0.5431,0.4569,0.2762,0.0533,0.1112,0.0083,0.0031,
"41",760065,0,0.5409,0.4591,0,511232,0.284,0.716,0.5478,0.0455,0.1107,0.0054,0.0029,
"42",760067,0,0.5215,0.4785,0,547980,0.5467,0.4533,0.2449,0.0664,0.1253,0.0089,0.0033,
"43",760067,0,0.7777,0.2223,0,432048,0.1015,0.8985,0.4617,0.3215,0.1018,0.0061,0.0031,
"44",760067,0,0.7071,0.2929,0,436200,0.1171,0.8829,0.622,0.1295,0.1131,0.0055,0.0082,
"45",760066,0,0.4935,0.5065,0,498255,0.2712,0.7288,0.2827,0.0302,0.4003,0.0048,0.0054,
"46",760066,0,0.5577,0.4423,0,445107,0.268,0.732,0.5202,0.0266,0.1728,0.0049,0.0037,
"47",760065,0,0.5122,0.4878,0,511197,0.5607,0.4393,0.1509,0.0249,0.2478,0.0062,0.003,
"48",760066,0,0.4879,0.5121,0,512213,0.5255,0.4745,0.3198,0.0522,0.0789,0.014,0.0043,
"49",760067,0,0.5153,0.4847,0,519136,0.6495,0.3505,0.1789,0.0308,0.1245,0.0089,0.0021,
"50",760066,0,0.5512,0.4488,0,557737,0.6268,0.3732,0.1606,0.039,0.1552,0.0091,0.0029,
"51",760067,0,0.5748,0.4252,0,568684,0.5829,0.4171,0.229,0.0766,0.0903,0.0092,0.005,
"52",760066,0,0.5946,0.4054,0,495806,0.2258,0.7742,0.5205,0.0889,0.1481,0.0051,0.0061,
