ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"1",760065,0,0.5301,0.3931,0.0768,558835,0.7283,0.2717,0.1755,0.0232,0.0388,0.0278,0.0023,
"2",760065,0,0.5868,0.3415,0.0717,575365,0.8008,0.1992,0.094,0.0219,0.044,0.0324,0.0017,
"3",760067,0,0.508,0.4177,0.0743,550132,0.6666,0.3334,0.1447,0.0687,0.0948,0.015,0.0044,
"4",760065,0,0.567,0.3661,0.0669,530807,0.6202,0.3798,0.2242,0.034,0.0963,0.0162,0.0027,
"5",760066,0,0.3831,0.5589,0.0581,554536,0.6478,0.3522,0.2344,0.032,0.0569,0.0218,0.0037,
"6",760067,0,0.5165,0.4143,0.0691,525175,0.5927,0.4073,0.1797,0.0806,0.1213,0.0142,0.0058,
"7",760065,0,0.564,0.3745,0.0615,540077,0.4928,0.5072,0.1869,0.1022,0.1863,0.0118,0.013,
"8",760066,0,0.6918,0.2521,0.0561,519888,0.3974,0.6026,0.2264,0.1647,0.1842,0.0115,0.0076,
"9",760065,0,0.6065,0.3398,0.0538,498649,0.3507,0.6493,0.3086,0.1261,0.1854,0.0122,0.0075,
"10",760066,0,0.6483,0.2906,0.061,527454,0.5897,0.4103,0.1505,0.0533,0.1889,0.0081,0.0027,
"11",760067,0,0.8599,0.0887,0.0513,553003,0.4792,0.5208,0.1126,0.0638,0.3279,0.0068,0.0035,
"12",760065,0,0.8765,0.0649,0.0586,527720,0.4129,0.5871,0.1521,0.1904,0.2231,0.0079,0.0053,
"13",760067,0,0.5761,0.3663,0.0575,409169,0.3183,0.6817,0.5323,0.0493,0.08,0.0117,0.0047,
"14",760065,0,0.7069,0.2344,0.0587,471739,0.338,0.662,0.1976,0.0715,0.366,0.0072,0.0108,
"15",760066,0,0.7732,0.1787,0.048,498835,0.3586,0.6414,0.1992,0.0363,0.3845,0.0043,0.0116,
"16",760066,0,0.7452,0.1955,0.0593,486317,0.522,0.478,0.1527,0.0291,0.2825,0.0058,0.0028,
"17",760067,0,0.743,0.1996,0.0573,426685,0.3132,0.6868,0.1621,0.0318,0.4758,0.0061,0.0053,
"18",760066,0,0.7067,0.2351,0.0582,422629,0.2999,0.7001,0.518,0.0319,0.1342,0.0085,0.0027,
"19",760067,0,0.6638,0.2703,0.0659,544408,0.5872,0.4128,0.1825,0.0303,0.179,0.0113,0.0037,
"20",760065,0,0.3115,0.6333,0.0552,509112,0.5681,0.4319,0.3092,0.0408,0.0619,0.0163,0.0014,
"21",760067,0,0.5812,0.3642,0.0546,455857,0.2809,0.7191,0.5474,0.0585,0.0978,0.012,0.0017,
"22",760066,0,0.5753,0.3699,0.0548,406914,0.2298,0.7702,0.6367,0.0686,0.0492,0.0116,0.0015,
"23",760066,0,0.3898,0.5542,0.056,517130,0.4712,0.5288,0.3704,0.0929,0.0428,0.0153,0.004,
"24",760065,0,0.5912,0.3401,0.0687,535192,0.6277,0.3723,0.273,0.0246,0.0582,0.0114,0.0014,
"25",760066,0,0.5634,0.3908,0.0458,494606,0.3831,0.6169,0.517,0.0487,0.0342,0.0119,0.0019,
"26",760067,0,0.5727,0.3699,0.0573,503499,0.5291,0.4709,0.337,0.0328,0.0861,0.0082,0.0016,
"27",760067,0,0.5628,0.3772,0.06,493810,0.3813,0.6187,0.3956,0.1126,0.0974,0.008,0.0017,
"28",760065,0,0.6398,0.3045,0.0557,516258,0.3274,0.6726,0.2603,0.0545,0.3472,0.0054,0.0014,
"29",760066,0,0.7704,0.175,0.0546,448878,0.2982,0.7018,0.5403,0.0594,0.0907,0.007,0.0011,
"30",760066,0,0.73,0.2166,0.0534,543374,0.6008,0.3992,0.2021,0.0534,0.1314,0.0063,0.0012,
"31",760066,0,0.6146,0.3276,0.0577,506239,0.2323,0.7677,0.5252,0.0486,0.1801,0.0069,0.0027,
"32",760065,0,0.6577,0.2889,0.0534,544566,0.6038,0.3962,0.2002,0.0525,0.1323,0.0064,0.0011,
"33",760067,0,0.6219,0.323,0.0551,471404,0.2422,0.7578,0.5473,0.1261,0.071,0.0067,0.0026,
"34",760067,0,0.8399,0.1031,0.057,431944,0.1642,0.8358,0.5545,0.0738,0.1968,0.0075,0.0014,
"35",760066,0,0.6129,0.3322,0.0549,480934,0.2491,0.7509,0.5325,0.0781,0.1258,0.0088,0.0022,
"36",760066,0,0.6923,0.2482,0.0595,544805,0.6113,0.3887,0.1479,0.0486,0.178,0.0075,0.0016,
"37",760066,0,0.8837,0.073,0.0433,435509,0.1754,0.8246,0.4101,0.3269,0.076,0.0068,0.0019,
"38",760067,0,0.645,0.3019,0.053,467226,0.1875,0.8125,0.5282,0.0168,0.2571,0.0051,0.0014,
"39",760067,0,0.6133,0.3276,0.0591,477198,0.2583,0.7417,0.5476,0.111,0.0688,0.0066,0.004,
"40",760066,0,0.4046,0.5417,0.0537,536375,0.5431,0.4569,0.2762,0.0533,0.1112,0.0083,0.0031,
"41",760065,0,0.6142,0.327,0.0588,511232,0.284,0.716,0.5478,0.0455,0.1107,0.0054,0.0029,
"42",760067,0,0.5537,0.3808,0.0655,547980,0.5467,0.4533,0.2449,0.0664,0.1253,0.0089,0.0033,
"43",760067,0,0.8413,0.1138,0.0449,432048,0.1015,0.8985,0.4617,0.3215,0.1018,0.0061,0.0031,
"44",760067,0,0.7971,0.1529,0.05,436200,0.1171,0.8829,0.622,0.1295,0.1131,0.0055,0.0082,
"45",760066,0,0.5787,0.3665,0.0548,498255,0.2712,0.7288,0.2827,0.0302,0.4003,0.0048,0.0054,
"46",760066,0,0.6408,0.2995,0.0597,445107,0.268,0.732,0.5202,0.0266,0.1728,0.0049,0.0037,
"47",760065,0,0.5274,0.415,0.0576,511197,0.5607,0.4393,0.1509,0.0249,0.2478,0.0062,0.003,
"48",760066,0,0.4693,0.4729,0.0578,512213,0.5255,0.4745,0.3198,0.0522,0.0789,0.014,0.0043,
"49",760067,0,0.5175,0.4225,0.06,519136,0.6495,0.3505,0.1789,0.0308,0.1245,0.0089,0.0021,
"50",760066,0,0.5408,0.3951,0.0641,557737,0.6268,0.3732,0.1606,0.039,0.1552,0.0091,0.0029,
"51",760067,0,0.5669,0.3731,0.06,568684,0.5829,0.4171,0.229,0.0766,0.0903,0.0092,0.005,
"52",760066,0,0.6834,0.2635,0.0531,495806,0.2258,0.7742,0.5205,0.0889,0.1481,0.0051,0.0061,
