Id,District
250010122001000,40
250010122001001,40
250010122001002,40
250010122001003,40
250010122001004,40
250010122001005,40
250010122001006,40
250010122001007,40
250010122001008,40
250010122001009,40
250010122001010,40
250010122001011,40
250010122001012,40
250010122001013,40
250010122001014,40
250010122001015,40
250010122001016,40
250010122001017,40
250010122001018,40
250010122001019,40
250010122001020,40
250010122001021,40
250010122001022,40
250010122001023,40
250010122001024,40
250010122001025,40
250010122001026,40
250010122001027,40
250010122001028,40
250010122001029,40
250010122001030,40
250010122001031,40
250010122001032,40
250010122001033,40
250010122001034,40
250010122001035,40
250010122001036,40
250010122001037,40
250010122001038,40
250010122001039,40
250010122001040,40
250010122001041,40
250010122001042,40
250010122001043,40
250010122001044,40
250010122001045,40
250010122001046,40
250010122001047,40
250010122001048,40
250010122001049,40
250010122001050,40
250010122001051,40
250010122001052,40
250010122001053,40
250010122001054,40
250010122001055,40
250010122001056,40
250010122001057,40
250010122001058,40
250010122001059,40
250010122001060,40
250010122001061,40
250010122002004,40
250010122002005,40
250010122002006,40
250010122002007,40
250010122002008,40
250010122002009,40
250010122002011,40
250010122002012,40
250010122002013,40
250010122002014,40
250010122002015,40
250010122002016,40
250010122002018,40
250010122002021,40
250010122002022,40
250010122002023,40
250010122002024,40
250010122002025,40
250010122002026,40
250010122002027,40
250010122002028,40
250010122002029,40
250010122002030,40
250010122002031,40
250010122002032,40
250010122002033,40
250010122002034,40
250010122002035,40
250010122002036,40
250010122002037,40
250010122002038,40
250010122002039,40
250010122002040,40
250010122002041,40
250010122002042,40
250010122002043,40
250010122002044,40
250010122002045,40
250010122002046,40
250010122002047,40
250010122002048,40
250010122002050,40
250010122002051,40
250010122002052,40
250010122003035,40
250010122003036,40
250010122003046,40
250010122003047,40
250010122003098,40
250010122003099,40
250010122003100,40
250010122003103,40
250010122003118,40
250010122003119,40
250010122003120,40
250010122003121,40
250010122003126,40
250010122003127,40
250010122003128,40
250010122003129,40
250010122003130,40
250010122003131,40
250010122003132,40
250010122003133,40
250010122003134,40
250010122004005,40
250010122004006,40
250010122004007,40
250010122004009,40
