Id,District
560019639001788,10
560019639001789,10
560019639001790,10
560019639001791,10
560019639001792,10
560019639001793,10
560019639001794,10
560019639001795,10
560019639001796,10
560019639001797,10
560019639001798,10
560019639001813,10
560019639001814,10
560019639001815,10
560019639001816,10
560019639001817,10
560019639001818,10
560019639001819,10
560019639001820,10
560019639001821,10
560019639001822,10
560019639001823,10
560019639001824,10
560019639001825,10
560019639001826,10
560019639001829,10
560019639001830,10
560019639001831,10
560019639001832,10
560019639001833,10
560019639001834,10
560019639001835,10
560019639001836,10
560019639001837,10
560019639001838,10
560019639001839,10
560019639001840,10
560019639001841,10
560019639001842,10
560019639001998,10
560019639002145,10
560019639002146,10
560019639002147,10
560019639002148,10
560019639002149,10
560019639002150,10
560019639002151,10
560019639002152,10
560019639002153,10
560019639002154,10
560019639002155,10
560019639002156,10
560019639002157,10
560019639002158,10
560019639002159,10
560019639002160,10
560019639002161,10
560019639002162,10
560019639002163,10
560019639002164,10
560019639002165,10
560019639002166,10
560019639002167,10
560019639002168,10
560019639002169,10
560019639002170,10
560019639002171,10
560019639002172,10
560019639002173,10
560019639002174,10
560019639002175,10
560019639002176,10
560019639002177,10
560019639002178,10
560019639002179,10
560019639002180,10
560019639002181,10
560019639002182,10
560019639002183,10
560019639002184,10
560019639002185,10
560019639002186,10
560019639002187,10
560019639002188,10
560019639002189,10
560019639002190,10
560019639002191,10
560019639002192,10
560019639002193,10
560019639002194,10
560019639002195,10
560019639002196,10
560019639002197,10
560019639002198,10
560019639002199,10
560019639002200,10
560019639002201,10
560019639002202,10
560019639002203,10
560019639002204,10
560019639002205,10
560019639002206,10
560019639002207,10
560019639002208,10
560019639002209,10
560019639002210,10
560019639002211,10
560019639002212,10
560019639002213,10
560019639002214,10
560019639002215,10
560019639002216,10
560019639002217,10
560019639002219,10
560019639002220,10
560019639002221,10
560019639002222,10
560019639002223,10
560019639002224,10
560019639002225,10
560019639002226,10
560019639002227,10
560019639002228,10
560019639002229,10
560019639002230,10
560019639002231,10
560019639002232,10
560019639002233,10
560019639002234,10
560019639002235,10
560019639002236,10
560019639002237,10
560019639002238,10
560019639002239,10
560019639002240,10
560019639002241,10
560019639002242,10
560019639002243,10
560019639002244,10
560019639002245,10
560019639002246,10
560019639002247,10
560019639002248,10
560019639002249,10
560019639002250,10
560019639002251,10
560019639002252,10
560019639002253,10
560019639002254,10
560019639002255,10
560019639002261,10
560019639002262,10
560019639002263,10
560019639002264,10
560019639002265,10
560019639002266,10
560019639002267,10
560019639002305,10
560019639002306,10
560019639002309,10
560019639002315,10
560019639002954,10
560019639002958,10
560019639002969,10
560019639002970,10
560019639002971,10
560019639002972,10
560019639002973,10
560019639002974,10
560019639002980,10
560019639001314,11
560019639001315,11
560019639001316,11
560019639001329,11
560019639001330,11
560019639001332,11
560019639001333,11
560019639001334,11
560019639001335,11
560019639001485,11
560019639001486,11
560019639001487,11
560019639001488,11
560019639001489,11
560019639001490,11
560019639001491,11
560019639001492,11
560019639001493,11
560019639001494,11
560019639001495,11
560019639001496,11
560019639001497,11
560019639001498,11
560019639001499,11
560019639001500,11
560019639001502,11
560019639001506,11
560019639001507,11
560019639001508,11
560019639001509,11
560019639001510,11
560019639001511,11
560019639001512,11
560019639001513,11
560019639001514,11
560019639001515,11
560019639001516,11
560019639001517,11
560019639001518,11
560019639001519,11
560019639001520,11
560019639001521,11
560019639001522,11
560019639001523,11
560019639001524,11
560019639001525,11
560019639001526,11
560019639001527,11
560019639001528,11
560019639001529,11
560019639001530,11
560019639001531,11
560019639001532,11
560019639001533,11
560019639001534,11
560019639001535,11
560019639001536,11
560019639001537,11
560019639001538,11
560019639001539,11
560019639001540,11
560019639001541,11
560019639001542,11
560019639001543,11
560019639001544,11
560019639001545,11
560019639001546,11
560019639001547,11
560019639001548,11
560019639001549,11
560019639001550,11
560019639001551,11
560019639001552,11
560019639001553,11
560019639001554,11
560019639001555,11
560019639001556,11
560019639001557,11
560019639001558,11
