Id,District
230010101001000,20
230010101001001,20
230010101001002,20
230010101001003,20
230010101001004,20
230010101001005,20
230010101001006,20
230010101001007,20
230010101001008,20
230010101001009,20
230010101001010,20
230010101001011,20
230010101001012,20
230010101001013,20
230010101001014,20
230010101001015,20
230010101001016,20
230010101001017,20
230010101001018,20
230010101001019,20
230010101002000,20
230010101002001,20
230010101002002,20
230010101002003,20
230010101002004,20
230010101002005,20
230010101002006,20
230010101002007,20
230010101002008,20
230010101002009,20
230010101002010,20
230010101002011,20
230010101002013,20
230010101002014,20
230010101002015,20
230010101002016,20
230010101002017,20
230010101002018,20
230010101002019,20
230010101002026,20
230010102001000,20
230010102001001,20
230010102001002,20
230010102001003,20
230010102001004,20
230010102001005,20
230010102001006,20
230010102001007,20
230010102001008,20
230010102001009,20
230010102001010,20
230010102001011,20
230010102001012,20
230010102001013,20
230010102001014,20
230010102001015,20
230010102001016,20
230010102001017,20
230010102001018,20
230010102001019,20
230010102001020,20
230010102002012,20
230010102002013,20
230010102002014,20
230010102002015,20
230010102002016,20
230010102002017,20
230010102002018,20
230010102002019,20
230010102002020,20
230010102002021,20
230010102002022,20
230010102002023,20
230010102002024,20
230010102002025,20
230010102002026,20
230010102002027,20
230010102002028,20
230010102002029,20
230010102002030,20
230010102002031,20
230010102003058,20
230010102003059,20
230010102003066,20
230010102003070,20
230010103001000,20
230010103001001,20
230010103001002,20
230010103001003,20
230010103001004,20
230010103001005,20
230010103001006,20
230010103001007,20
230010103001008,20
230010103001009,20
230010103001010,20
230010103001011,20
230010103001012,20
230010103001013,20
230010103001014,20
230010103001015,20
230010103001016,20
230010103001017,20
230010103001018,20
230010103001019,20
230010103002009,20
230010103002010,20
230010103002011,20
230010103002012,20
230010103002016,20
230010103002018,20
230010103002021,20
230010105001000,20
230010105001001,20
230010105001002,20
230010105001003,20
230010105001004,20
230010105001005,20
230010105001006,20
230010105001007,20
230010105001008,20
230010105001009,20
230010105001010,20
230010105001011,20
230010105001012,20
230010105001013,20
230010105001014,20
230010105001015,20
230010105001016,20
230010105001017,20
230010105001018,20
230010105001020,20
230010105001021,20
230010105001022,20
230010105001023,20
230010105001026,20
230010105001027,20
230010105002000,20
230010105002001,20
230010105002002,20
230010105002003,20
230010105002006,20
230010105002007,20
230010105002008,20
230010105002009,20
230010105002010,20
230010105002011,20
230010105002012,20
230010105002013,20
230010105002014,20
230010105002015,20
230010105002016,20
230010105002017,20
230010105002018,20
230010105002019,20
230010105002020,20
230010105002021,20
230010105002022,20
230010105002023,20
230010105002024,20
230010105002025,20
230010105002027,20
230010105002028,20
230010105002031,20
230010105002032,20
230010106001008,20
230010106001009,20
230010106001010,20
230010106001011,20
230010106001012,20
230010106001013,20
230010106002000,20
230010101002012,20
230010101002027,20
230010101002028,20
230010102002000,20
230010102002001,20
230010102002002,20
230010102002003,20
230010102002004,20
230010102002005,20
230010102002006,20
230010102002007,20
230010102002008,20
230010102002009,20
230010102002010,20
230010102002011,20
230010102003000,20
230010102003001,20
230010102003002,20
230010102003003,20
230010102003004,20
230010102003005,20
230010102003006,20
230010102003007,20
230010102003008,20
230010102003009,20
230010102003010,20
230010102003011,20
230010102003012,20
230010102003013,20
230010102003014,20
230010102003015,20
230010102003016,20
230010102003017,20
230010102003018,20
230010102003019,20
230010102003020,20
230010102003021,20
230010102003022,20
230010102003023,20
230010102003024,20
230010102003025,20
230010102003026,20
230010102003027,20
230010102003028,20
230010102003029,20
230010102003030,20
230010102003031,20
230010102003032,20
230010102003033,20
230010102003034,20
