Id,District
200379566001183,2
200379566001184,2
200379566001185,2
200379566001186,2
200379566001197,2
200379566004127,2
200379566004128,2
200379566004129,2
200379566004130,2
200379566004131,2
200379566004132,2
200379566004133,2
200379566004134,2
200379566004135,2
200379566004136,2
200379566004137,2
200379566004138,2
200379566004139,2
200379566004140,2
200379566004141,2
200379566004142,2
200379566004143,2
200379566004144,2
200379566004145,2
200379566004146,2
200379566004147,2
200379566004148,2
200379566004156,2
200379566004157,2
200379566004158,2
200379566004159,2
200379566004160,2
200379566004161,2
200379566004162,2
200379566004163,2
200379566004164,2
200814631001210,1
200814631001211,1
200814631001212,1
200814631001213,1
200814631001214,1
200814631001215,1
200814631001216,1
200814631001388,1
200814631001389,1
200814631001390,1
200814631001391,1
200814631001392,1
200814631001393,1
200814631001394,1
200814631001395,1
200814631001396,1
200814631001397,1
200814631001398,1
200814631001399,1
200814631001400,1
200814631001401,1
200814631001402,1
200814631001403,1
200814631001409,1
200814631001410,1
200814631001411,1
200814631001412,1
200814631001413,1
200814631001414,1
200814631001415,1
200814631001416,1
200814631001417,1
200814631001418,1
200814631001419,1
200814631001420,1
200814631001421,1
200814631001422,1
200814631001423,1
200814631001424,1
200814631001425,1
200814631001426,1
200814631001427,1
200814631001428,1
200814631001429,1
200814631001430,1
200814631001431,1
200814631001432,1
200814631001433,1
200814631001434,1
200814631001435,1
200814631001436,1
200814631001437,1
200814631001438,1
200814631001587,1
200814631001588,1
200814631001589,1
200814631001590,1
200814631001591,1
200814631001592,1
200814631001593,1
200814631001594,1
200814631001595,1
200814631001596,1
200814631001597,1
200814631001598,1
200814631001599,1
200814631001600,1
200814631001601,1
200814631001602,1
200814631001603,1
200814631001604,1
200814631001605,1
200814631001606,1
200814631001607,1
200814631001608,1
200814631001609,1
200814631001610,1
200814631001611,1
200814631001612,1
200814631001613,1
200814631001614,1
200814631001615,1
200814631001616,1
200814631001617,1
200814631001618,1
200814631001619,1
200814631001620,1
200814631001621,1
200814631001622,1
200814631001623,1
200814631001624,1
200814631001625,1
200814631001626,1
200814631001627,1
200814631001628,1
200814631001629,1
200814631001630,1
200814631001631,1
200814631001632,1
200814631001633,1
200814631001634,1
200814631001635,1
200814631001636,1
200814631001637,1
200814631001638,1
200814631001639,1
200814631001640,1
200814631001641,1
200814631001642,1
200814631001643,1
200814631001644,1
200814631001645,1
200814631001646,1
200814631001647,1
200814631001648,1
200814631001649,1
200814631001650,1
200814631001651,1
200814631001652,1
200814631001653,1
200814631001654,1
200814631001655,1
200814631001656,1
200814631001657,1
200814631001658,1
200814631001659,1
200814631001660,1
200814631001661,1
200814631001662,1
200814631001663,1
200814631001664,1
200814631001665,1
200814631001666,1
200814631001667,1
200814631001668,1
200814631001669,1
200814631001670,1
200814631001671,1
200814631001672,1
200814631001673,1
200814631001674,1
200814631001675,1
200814631001676,1
200814631001677,1
200814631001678,1
200814631001679,1
200814631001680,1
200814631001681,1
200814631001682,1
200814631001683,1
200814631001684,1
200814631001685,1
200814631001686,1
200814631001687,1
200814631001688,1
200814631001689,1
200814631001690,1
200814631001691,1
200814631001692,1
200814631001693,1
200814631001694,1
200814631001695,1
200814631001696,1
200814631001697,1
200814631001698,1
200814631001699,1
200814631001700,1
200814631001701,1
200814631001872,1
200814631001873,1
200814631001874,1
