ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"Un",0,0,0,0,0,0,0,0,0,0,0,0,0,
"1",65227,0.0183,0.5987,0.3599,0.0413,50411,0.7137,0.2863,0.0679,0.1644,0.0351,0.0173,0.0009,
"2",65669,0.0252,0.5101,0.4513,0.0386,52020,0.8092,0.1908,0.0395,0.1024,0.0305,0.0131,0.0011,
"3",65250,0.0187,0.4338,0.5328,0.0334,52188,0.9012,0.0988,0.0212,0.0242,0.0358,0.0111,0.0003,
"4",64282,0.0036,0.3566,0.5972,0.0462,50576,0.9362,0.0638,0.0131,0.0142,0.0056,0.0185,0.0004,
"5",65035,0.0153,0.3282,0.6303,0.0415,51358,0.8709,0.1291,0.0608,0.0351,0.0204,0.0115,0.0016,
"6",64059,0.0001,0.3149,0.6388,0.0463,52727,0.9149,0.0851,0.0141,0.0409,0.0065,0.0148,0.0006,
"7",65917,0.0291,0.4499,0.5167,0.0334,52754,0.8683,0.1317,0.0121,0.0867,0.0096,0.015,0.0012,
"8",65051,0.0156,0.286,0.6516,0.0625,52663,0.948,0.052,0.0104,0.0073,0.0072,0.0129,0.0004,
"9",63610,-0.0069,0.398,0.5476,0.0545,50705,0.893,0.107,0.0168,0.06,0.0065,0.015,0.0006,
"10",61532,-0.0394,0.9198,0.0694,0.0107,50821,0.2935,0.7065,0.0453,0.5558,0.1066,0.0128,0.0016,
"11",64833,0.0122,0.3044,0.6293,0.0663,52255,0.9418,0.0582,0.0132,0.0161,0.0067,0.0145,0.0008,
"12",64712,0.0103,0.3102,0.6515,0.0384,50194,0.9102,0.0898,0.0207,0.0179,0.0345,0.0087,0.0007,
"13",64075,0.0003,0.4081,0.5487,0.0432,48368,0.7814,0.2186,0.1253,0.0567,0.0185,0.0169,0.0008,
"14",66854,0.0437,0.3774,0.5613,0.0612,54166,0.8982,0.1018,0.0145,0.0548,0.0071,0.0174,0.001,
"15",66277,0.0347,0.3537,0.5828,0.0635,53765,0.9302,0.0698,0.0142,0.0218,0.0062,0.0153,0.0009,
