"block","city"
"010730144143016","0135896"
"011170303511002","0135896"
"011170303471020","0135896"
"011170302204013","0135896"
"011170303523050","0135896"
"011170303303022","0135896"
"011170303523048","0135896"
"010730144122000","0135896"
"010730144041062","0135896"
"010730129082005","0135896"
"010730143041013","0135896"
"010730129073009","0135896"
"010730144143026","0135896"
"010730142083005","0135896"
"010730144122037","0135896"
"010730142083010","0135896"
"010730144053011","0135896"
"010730144092016","0135896"
"011170302161020","0135896"
"010730129071000","0135896"
"010730143034076","0135896"
"010730129083007","0135896"
"010730129083004","0135896"
"010730129172011","0135896"
"010730144041056","0135896"
"010730144152014","0135896"
"010730144152022","0135896"
"011170303473019","0135896"
"011170303142030","0135896"
"011170303522002","0135896"
"011170302162000","0135896"
"010730142082005","0135896"
"010730144062023","0135896"
"010730144081001","0135896"
"011170303302005","0135896"
"011170303461022","0135896"
"010730142083013","0135896"
"010730143034020","0135896"
"010730144143034","0135896"
"010730144122053","0135896"
"010730142093020","0135896"
"011170303461026","0135896"
"010730129084022","0135896"
"011170303523054","0135896"
"010730144101011","0135896"
"010730144091051","0135896"
"010730129133002","0135896"
"011170303472005","0135896"
"011170303501036","0135896"
"011170303051003","0135896"
"010730144142001","0135896"
"010730143034021","0135896"
"011170303473011","0135896"
"011170303473033","0135896"
"010730144092015","0135896"
"011170303303020","0135896"
"010730129073020","0135896"
"011170303523044","0135896"
"010730143034045","0135896"
"010730144063016","0135896"
"010730144041043","0135896"
"010730144063007","0135896"
"010730142093030","0135896"
"010730142093021","0135896"
"011170303041044","0135896"
"011170302202020","0135896"
"011170303523000","0135896"
"011170303523010","0135896"
"010730129191001","0135896"
"011170303042047","0135896"
"011170302202013","0135896"
"011170303041004","0135896"
"011170303303003","0135896"
"011170303042041","0135896"
"011170303511008","0135896"
"011170302162006","0135896"
"010730144143005","0135896"
"010730144062006","0135896"
"010730144052001","0135896"
"010730129073002","0135896"
"011170302202001","0135896"
"011170303512010","0135896"
"011170303043000","0135896"
"010730144141015","0135896"
"010730144063024","0135896"
"010730144102009","0135896"
"010730142093001","0135896"
"010730143033003","0135896"
"010730143041007","0135896"
"011170303502012","0135896"
"010730144103027","0135896"
"010730129081004","0135896"
"010730129071023","0135896"
"010730144103022","0135896"
"011170303051001","0135896"
"011170303472021","0135896"
"010730144122025","0135896"
"011170303511001","0135896"
"011170303482004","0135896"
"010730144121008","0135896"
"010730144053005","0135896"
"010730144122057","0135896"
"010730144043010","0135896"
"010730142081010","0135896"
"010730144043014","0135896"
"011170302202007","0135896"
"011170303142002","0135896"
"011170303042033","0135896"
"010730144101016","0135896"
"010730129131010","0135896"
"010730129073038","0135896"
"010730144142013","0135896"
"010730144091041","0135896"
"010730129072023","0135896"
"010730129172010","0135896"
"010730144101003","0135896"
"010730129084012","0135896"
"010730129083005","0135896"
"011170303472002","0135896"
"011170302162003","0135896"
"011170302202025","0135896"
"011170303522041","0135896"
"011170303151004","0135896"
"011170303501038","0135896"
"011170302202027","0135896"
"010730144143021","0135896"
"011170303302004","0135896"
"011170302202004","0135896"
"010730143032014","0135896"
"010730144051005","0135896"
"010730143041006","0135896"
"010730129071002","0135896"
"010730144091007","0135896"
"011170303502003","0135896"
"010730144091012","0135896"
"010730144122048","0135896"
"010730142093026","0135896"
"010730129083014","0135896"
"010730144061045","0135896"
"011170303461024","0135896"
"011170303512038","0135896"
"011170302162002","0135896"
"011170303502050","0135896"
"011170303462006","0135896"
"011170302202032","0135896"
"011170303502004","0135896"
"011170303471023","0135896"
"010730142082011","0135896"
"011170303041045","0135896"
"010730143032000","0135896"
"010730144143037","0135896"
"010730144142004","0135896"
"010730144083016","0135896"
"010730144061021","0135896"
"010730144062028","0135896"
"011170302211012","0135896"
"011170303041002","0135896"
"011170303473049","0135896"
"010730144143036","0135896"
"010730144091017","0135896"
"011170303044011","0135896"
"010730142052007","0135896"
"011170303523063","0135896"
"011170303042018","0135896"
"011170303471008","0135896"
"011170303041046","0135896"
"011170302204012","0135896"
"011170303043017","0135896"
"010730144081002","0135896"
"011170303501032","0135896"
"010730144143000","0135896"
"010730129084016","0135896"
"010730129073008","0135896"
"010730144081003","0135896"
"010730143033002","0135896"
"010730144143011","0135896"
"010730144063001","0135896"
"010730142081011","0135896"
"010730144052003","0135896"
"010730144061003","0135896"
"011170302201001","0135896"
"011170303523057","0135896"
"011170303053025","0135896"
"011170303524001","0135896"
"011170303044036","0135896"
"011170303524002","0135896"
"010730144122004","0135896"
"010730144091057","0135896"
"010730144091036","0135896"
"010730144061036","0135896"
"011170303512012","0135896"
"011170303041008","0135896"
"010730143032017","0135896"
"010730144141009","0135896"
"010730142083015","0135896"
"010730129073018","0135896"
"010730144061023","0135896"
"010730144061035","0135896"
"010730144151037","0135896"
"010730144151030","0135896"
"010730143033005","0135896"
"011170303483003","0135896"
"010730144103034","0135896"
"010730129073028","0135896"
"010730129083011","0135896"
"011170303044002","0135896"
"010730129084017","0135896"
"011170303461015","0135896"
"011170303472012","0135896"
"011170302211010","0135896"
"011170303473048","0135896"
"011170303312002","0135896"
"011170303523038","0135896"
"010730129083009","0135896"
"010730144103000","0135896"
"010730142082010","0135896"
"010730144082013","0135896"
"010730143034002","0135896"
"011170303511026","0135896"
"011170303502112","0135896"
"011170303142021","0135896"
"011170303522011","0135896"
"010730143041015","0135896"
"010730144122030","0135896"
"010730143032019","0135896"
"010730143034008","0135896"
"010730144103016","0135896"
"010730144091043","0135896"
"010730129081002","0135896"
"010730129082012","0135896"
"011170302202008","0135896"
"010730144083022","0135896"
"010730143041011","0135896"
"011170303142037","0135896"
"011170303472000","0135896"
"011170303044044","0135896"
"011170303523049","0135896"
"011170303142009","0135896"
"010730129074003","0135896"
"010730143032026","0135896"
"010730144051001","0135896"
"011170303462057","0135896"
"011170303042036","0135896"
"010730144043011","0135896"
"010730129084027","0135896"
"010730129073019","0135896"
"010730129192003","0135896"
"010730144122043","0135896"
"010730144083012","0135896"
"010730144043019","0135896"
"011170303303018","0135896"
"011170303523009","0135896"
"010730129083016","0135896"
"010730129182008","0135896"
"011170303473014","0135896"
"011170303523027","0135896"
"011170303302003","0135896"
"011170303044024","0135896"
"011170303041021","0135896"
"011170303502010","0135896"
"011170303512013","0135896"
"011170303053029","0135896"
"010730144121002","0135896"
"010730144062020","0135896"
"011170303041038","0135896"
"010730144081000","0135896"
"011170303364027","0135896"
"011170302203005","0135896"
"010730142093031","0135896"
"010730144091042","0135896"
"010730142083014","0135896"
"010730129074007","0135896"
"010730144062001","0135896"
"010730143032022","0135896"
"010730144092019","0135896"
"010730144061037","0135896"
"011170303142035","0135896"
"011170303043022","0135896"
"011170302201006","0135896"
"011170302201019","0135896"
"010730144091037","0135896"
"010730144041046","0135896"
"011170303053023","0135896"
"011170302123016","0135896"
"011170303523052","0135896"
"011170303042034","0135896"
"011170303472023","0135896"
"011170303511010","0135896"
"010730144103030","0135896"
"010730142084052","0135896"
"011170303473043","0135896"
"011170303502068","0135896"
"010730143034011","0135896"
"010730144152018","0135896"
"010730144121012","0135896"
"010730144143003","0135896"
"011170303142016","0135896"
"010730144083008","0135896"
"010730144062027","0135896"
"010730129073023","0135896"
"010730129082010","0135896"
"010730144053015","0135896"
"010730144082022","0135896"
"011170303462025","0135896"
"011170302202028","0135896"
"011170302203003","0135896"
"010730144142003","0135896"
"011170303471011","0135896"
"011170303141001","0135896"
"011170303511019","0135896"
"011170303303019","0135896"
"010730144122049","0135896"
"011170302202011","0135896"
"010730144061043","0135896"
"010730144043008","0135896"
"010730144103024","0135896"
"010730129133005","0135896"
"010730144102013","0135896"
"011170302123017","0135896"
"010730143033006","0135896"
"010730129083010","0135896"
"010730144142000","0135896"
"010730144102018","0135896"
"010730144103028","0135896"
"010730144151019","0135896"
"011170303044040","0135896"
"010730142083009","0135896"
"011170303462000","0135896"
"011170303501018","0135896"
"010730144061002","0135896"
"010730144152009","0135896"
"010730129073032","0135896"
"010730144061001","0135896"
"011170303501031","0135896"
"010730129182009","0135896"
"010730142093028","0135896"
"010730143041017","0135896"
"011170303462055","0135896"
"010730144062008","0135896"
"010730129081007","0135896"
"010730144081014","0135896"
"010730144142009","0135896"
"010730144141016","0135896"
"010730144091000","0135896"
"010730142082003","0135896"
"010730144122011","0135896"
"011170302203008","0135896"
"011170302204010","0135896"
"011170303523024","0135896"
"011170303462035","0135896"
"011170303522026","0135896"
"011170303512027","0135896"
"010730142082004","0135896"
"010730129072017","0135896"
"010730144053019","0135896"
"010730144053016","0135896"
"010730144061010","0135896"
"011170303521007","0135896"
"010730144142018","0135896"
"010730144141010","0135896"
"010730143034068","0135896"
"010730129073014","0135896"
"010730129083002","0135896"
"010730144061028","0135896"
"010730143034014","0135896"
"010730144103017","0135896"
"011170303142018","0135896"
"010730144102015","0135896"
"010730144143012","0135896"
"010730142081003","0135896"
"011170303512005","0135896"
"011170303142025","0135896"
"011170303502113","0135896"
"011170303043023","0135896"
"011170303522025","0135896"
"011170303303013","0135896"
"011170303502066","0135896"
"011170302162001","0135896"
"010730144052006","0135896"
"010730144143002","0135896"
"010730144053003","0135896"
"010730144122001","0135896"
"010730143032010","0135896"
"011170302203001","0135896"
"010730144143015","0135896"
"011170303042035","0135896"
"010730144152019","0135896"
"010730129131007","0135896"
"010730144152011","0135896"
"010730129084006","0135896"
"010730144091006","0135896"
"010730144062018","0135896"
"011170303501017","0135896"
"011170302211025","0135896"
"011170303042049","0135896"
"011170303462058","0135896"
"011170302201004","0135896"
"011170303523030","0135896"
"011170302211013","0135896"
"011170303462045","0135896"
"011170303151001","0135896"
"011170303511007","0135896"
"010730129181003","0135896"
"010730144043017","0135896"
"011170303151005","0135896"
"011170303142022","0135896"
"010730143032021","0135896"
"010730144143024","0135896"
"010730142082008","0135896"
"010730143034016","0135896"
"010730142084001","0135896"
"010730129081003","0135896"
"010730129072012","0135896"
"011170303042020","0135896"
"010730144051004","0135896"
"011170303041036","0135896"
"011170303473015","0135896"
"010730144061046","0135896"
"010730129133004","0135896"
"010730144091021","0135896"
"010730143034001","0135896"
"011170302201000","0135896"
"011170303471025","0135896"
"011170303522023","0135896"
"011170302211008","0135896"
"010730144143013","0135896"
"010730144102006","0135896"
"010730144082012","0135896"
"010730144082010","0135896"
"010730144141001","0135896"
"010730143034023","0135896"
"010730144041023","0135896"
"010730144092025","0135896"
"010730144103006","0135896"
"010730144143027","0135896"
"011170303471022","0135896"
"011170302201012","0135896"
"010730142084019","0135896"
"011170303502051","0135896"
"010730129081010","0135896"
"010730144041030","0135896"
"011170303141000","0135896"
"010730143032023","0135896"
"010730144091011","0135896"
"010730144092026","0135896"
"010730144041026","0135896"
"010730144092011","0135896"
"010730129101071","0135896"
"010730144041066","0135896"
"010730144092023","0135896"
"010730144143017","0135896"
"010730144091023","0135896"
"010730144121010","0135896"
"011170303051004","0135896"
"011170303523062","0135896"
"010730144122018","0135896"
"010730144053028","0135896"
"010730144063015","0135896"
"010730144143023","0135896"
"010730144122052","0135896"
"010730144122021","0135896"
"010730143034075","0135896"
"010730144092005","0135896"
"010730143041016","0135896"
"010730129084015","0135896"
"010730144121014","0135896"
"011170303473036","0135896"
"010730144091004","0135896"
"010730142082000","0135896"
"010730144143022","0135896"
"010730129131000","0135896"
"010730144091028","0135896"
"010730144061016","0135896"
"010730144122038","0135896"
"010730144122017","0135896"
"011170303473041","0135896"
"010730144151005","0135896"
"010730144142007","0135896"
"011170302201002","0135896"
"011170303523007","0135896"
"011170303473046","0135896"
"011170303512023","0135896"
"011170303141005","0135896"
"011170303303000","0135896"
"010730144091026","0135896"
"010730144041054","0135896"
"010730144062021","0135896"
"010730129084018","0135896"
"011170303462015","0135896"
"011170303042019","0135896"
"010730144083002","0135896"
"010730143032015","0135896"
"010730129071024","0135896"
"010730144152003","0135896"
"010730144122031","0135896"
"010730144103032","0135896"
"010730144122054","0135896"
"011170303462029","0135896"
"011170303462010","0135896"
"011170303042044","0135896"
"011170303041025","0135896"
"011170303053001","0135896"
"011170303051005","0135896"
"011170303142017","0135896"
"010730144041045","0135896"
"010730144062025","0135896"
"010730143032012","0135896"
"011170302201016","0135896"
"010730144152002","0135896"
"010730142093007","0135896"
"010730144122003","0135896"
"010730144082009","0135896"
"010730129082007","0135896"
"010730129084020","0135896"
"011170302161001","0135896"
"010730144092004","0135896"
"010730144092018","0135896"
"010730144082014","0135896"
"010730144122027","0135896"
"011170303042029","0135896"
"011170303462053","0135896"
"010730143034078","0135896"
"010730129081005","0135896"
"011170303522021","0135896"
"011170303472006","0135896"
"011170303043028","0135896"
"010730144063003","0135896"
"010730142093034","0135896"
"010730143032005","0135896"
"011170303512024","0135896"
"010730144143040","0135896"
"010730142084053","0135896"
"010730129073042","0135896"
"010730144152012","0135896"
"010730129131005","0135896"
"010730144103026","0135896"
"010730144092006","0135896"
"010730144043018","0135896"
"010730144152007","0135896"
"010730144082007","0135896"
"010730142093036","0135896"
"010730144121011","0135896"
"010730142084020","0135896"
"010730144061033","0135896"
"011170303522045","0135896"
"010730144091014","0135896"
"010730144053020","0135896"
"010730144083013","0135896"
"011170303043016","0135896"
"010730144083003","0135896"
"010730143041005","0135896"
"010730144091055","0135896"
"010730144091001","0135896"
"010730142093017","0135896"
"010730144102005","0135896"
"010730129133006","0135896"
"010730144052020","0135896"
"010730129181006","0135896"
"010730144151034","0135896"
"011170303142010","0135896"
"011170303142044","0135896"
"010730144061011","0135896"
"010730144143010","0135896"
"010730142082006","0135896"
"011170303142014","0135896"
"010730144082020","0135896"
"010730144103005","0135896"
"011170303502064","0135896"
"011170303523056","0135896"
"010730144142010","0135896"
"010730129084025","0135896"
"010730129181011","0135896"
"010730144052002","0135896"
"010730144092010","0135896"
"011170303512022","0135896"
"011170303473034","0135896"
"010730143034047","0135896"
"010730144151023","0135896"
"010730142082002","0135896"
"010730144121007","0135896"
"011170303303004","0135896"
"011170303042027","0135896"
"011170303303016","0135896"
"011170303512007","0135896"
"011170303142038","0135896"
"010730129073010","0135896"
"010730142093018","0135896"
"010730144152001","0135896"
"010730144122016","0135896"
"011170303043013","0135896"
"010730144064017","0135896"
"010730144103021","0135896"
"010730144091038","0135896"
"010730144122046","0135896"
"011170303471021","0135896"
"010730144102004","0135896"
"011170302161007","0135896"
"011170303523035","0135896"
"010730144122042","0135896"
"010730129182005","0135896"
"010730144143039","0135896"
"011170302202023","0135896"
"011170302203000","0135896"
"010730129131006","0135896"
"010730143033008","0135896"
"010730144081019","0135896"
"010730144081012","0135896"
"011170302161009","0135896"
"011170303483041","0135896"
"011170303364028","0135896"
"011170303462007","0135896"
"010730144062022","0135896"
"010730144091052","0135896"
"010730144092020","0135896"
"010730143034009","0135896"
"010730142093027","0135896"
"010730144102019","0135896"
"011170303472001","0135896"
"011170303523014","0135896"
"011170302161000","0135896"
"010730144091032","0135896"
"010730129071009","0135896"
"010730144122056","0135896"
"011170302201005","0135896"
"011170303042052","0135896"
"011170303473028","0135896"
"011170303523037","0135896"
"011170303522012","0135896"
"010730144062026","0135896"
"010730144122020","0135896"
"010730144122035","0135896"
"010730144143042","0135896"
"011170302202012","0135896"
"010730144083020","0135896"
"011170303501028","0135896"
"010730142093004","0135896"
"010730143034046","0135896"
"010730144122026","0135896"
"011170303461030","0135896"
"010730144041029","0135896"
"010730144143018","0135896"
"010730144122033","0135896"
"011170303473042","0135896"
"011170303473040","0135896"
"010730144091003","0135896"
"011170303512037","0135896"
"010730144151016","0135896"
"011170303041031","0135896"
"010730144121006","0135896"
"010730144122051","0135896"
"010730144122041","0135896"
"010730129073005","0135896"
"010730143034067","0135896"
"010730129073031","0135896"
"010730144063006","0135896"
"010730144063018","0135896"
"010730142093002","0135896"
"010730142083016","0135896"
"010730144062013","0135896"
"010730144062014","0135896"
"010730142082001","0135896"
"011170303511000","0135896"
"011170303523004","0135896"
"011170303502043","0135896"
"011170302123003","0135896"
"011170302123018","0135896"
"011170303511016","0135896"
"011170303462061","0135896"
"011170303501029","0135896"
"011170303522013","0135896"
"011170303042028","0135896"
"010730144121015","0135896"
"010730144122013","0135896"
"011170302202026","0135896"
"010730144141011","0135896"
"010730142052005","0135896"
"010730143033017","0135896"
"010730144063010","0135896"
"010730144102008","0135896"
"010730144052007","0135896"
"010730144092021","0135896"
"011170303142012","0135896"
"010730129181009","0135896"
"010730144092028","0135896"
"011170303044004","0135896"
"011170302204011","0135896"
"010730143033001","0135896"
"010730144082017","0135896"
"011170303042040","0135896"
"011170303483019","0135896"
"010730143032004","0135896"
"010730144143004","0135896"
"010730144082004","0135896"
"010730129073012","0135896"
"010730144051011","0135896"
"010730144141008","0135896"
"010730144053021","0135896"
"010730143041004","0135896"
"010730144053004","0135896"
"010730144091022","0135896"
"011170302123024","0135896"
"011170302202041","0135896"
"010730144143032","0135896"
"010730144121001","0135896"
"010730144091047","0135896"
"010730129081009","0135896"
"010730144103018","0135896"
"011170303461025","0135896"
"011170302201007","0135896"
"011170303043003","0135896"
"011170303511014","0135896"
"011170302162004","0135896"
"011170303473004","0135896"
"011170303043024","0135896"
"010730144043005","0135896"
"010730144122009","0135896"
"010730144041028","0135896"
"010730144101006","0135896"
"010730143032025","0135896"
"011170303483038","0135896"
"010730129192001","0135896"
"010730129133001","0135896"
"010730144101009","0135896"
"010730144063023","0135896"
"010730144062024","0135896"
"010730144062017","0135896"
"010730144151026","0135896"
"010730144103014","0135896"
"010730144143033","0135896"
"011170303472003","0135896"
"010730129083001","0135896"
"011170303473007","0135896"
"010730129082009","0135896"
"011170303142020","0135896"
"011170303523020","0135896"
"011170303501022","0135896"
"010730129182004","0135896"
"011170303522010","0135896"
"010730129084019","0135896"
"011170303142015","0135896"
"011170302211027","0135896"
"010730129172012","0135896"
"010730143034004","0135896"
"010730129084003","0135896"
"010730144061029","0135896"
"010730144081010","0135896"
"010730129131003","0135896"
"011170302201009","0135896"
"011170303142013","0135896"
"011170303511004","0135896"
"011170303462044","0135896"
"011170302202035","0135896"
"011170303042046","0135896"
"011170303512021","0135896"
"011170303044014","0135896"
"010730142084021","0135896"
"010730129191003","0135896"
"010730143032002","0135896"
"010730143032008","0135896"
"010730144143030","0135896"
"010730144091049","0135896"
"010730143041008","0135896"
"010730144103031","0135896"
"010730144064019","0135896"
"010730144092029","0135896"
"010730142093000","0135896"
"010730144082015","0135896"
"010730129071020","0135896"
"010730144051006","0135896"
"011170303472009","0135896"
"011170303462014","0135896"
"010730129071021","0135896"
"010730144092008","0135896"
"010730144053006","0135896"
"010730144053026","0135896"
"010730144083001","0135896"
"011170303042039","0135896"
"011170303151003","0135896"
"011170303142004","0135896"
"010730144082018","0135896"
"010730144052022","0135896"
"010730144061025","0135896"
"010730144091025","0135896"
"010730129172008","0135896"
"010730144063005","0135896"
"010730144142006","0135896"
"010730144141002","0135896"
"010730144053014","0135896"
"010730144081016","0135896"
"010730129083012","0135896"
"011170303044010","0135896"
"010730144063008","0135896"
"011170303522008","0135896"
"011170303141003","0135896"
"011170302123026","0135896"
"011170302201011","0135896"
"011170303522017","0135896"
"011170303044013","0135896"
"011170303312005","0135896"
"011170303461006","0135896"
"011170303043010","0135896"
"010730144102011","0135896"
"010730142084007","0135896"
"010730144043024","0135896"
"010730144091029","0135896"
"010730144103011","0135896"
"011170302201003","0135896"
"011170302201010","0135896"
"010730144152008","0135896"
"010730129192002","0135896"
"010730144152000","0135896"
"010730144103033","0135896"
"010730144083009","0135896"
"010730144053018","0135896"
"010730144062019","0135896"
"011170303043025","0135896"
"011170303473013","0135896"
"011170303303011","0135896"
"010730143033015","0135896"
"011170303511012","0135896"
"011170303501019","0135896"
"011170302161012","0135896"
"011170303524013","0135896"
"011170303142011","0135896"
"010730144091016","0135896"
"010730144063014","0135896"
"010730144122002","0135896"
"010730144043015","0135896"
"010730129081001","0135896"
"011170303042059","0135896"
"011170303483016","0135896"
"011170303471024","0135896"
"011170303502008","0135896"
"010730129073022","0135896"
"010730144081011","0135896"
"010730144061026","0135896"
"010730129073017","0135896"
"011170303473035","0135896"
"010730144122010","0135896"
"010730144141003","0135896"
"011170303302019","0135896"
"011170303523039","0135896"
"011170302161010","0135896"
"011170303523006","0135896"
"011170303483004","0135896"
"011170303303014","0135896"
"010730144101000","0135896"
"010730142084022","0135896"
"010730144122034","0135896"
"010730144142017","0135896"
"010730144151033","0135896"
"010730129182003","0135896"
"011170303461021","0135896"
"010730144101005","0135896"
"010730144122032","0135896"
"010730129072004","0135896"
"010730144101014","0135896"
"011170303142003","0135896"
"011170303303029","0135896"
"010730129073021","0135896"
"010730144101001","0135896"
"011170302202043","0135896"
"011170303483023","0135896"
"011170303462009","0135896"
"011170303483020","0135896"
"011170303051000","0135896"
"011170303462026","0135896"
"011170303042021","0135896"
"011170303142034","0135896"
"011170303523061","0135896"
"011170303142028","0135896"
"010730129072002","0135896"
"010730144102016","0135896"
"010730144052000","0135896"
"010730144121013","0135896"
"010730143033007","0135896"
"010730144101010","0135896"
"011170302202021","0135896"
"011170302202042","0135896"
"010730142084055","0135896"
"010730142083002","0135896"
"010730144143029","0135896"
"010730142093012","0135896"
"010730144152020","0135896"
"010730129071019","0135896"
"010730129083006","0135896"
"010730144083014","0135896"
"010730144122029","0135896"
"011170303512004","0135896"
"010730129073027","0135896"
"010730144122023","0135896"
"011170303462049","0135896"
"011170303042051","0135896"
"011170303522015","0135896"
"011170303483021","0135896"
"011170303041037","0135896"
"011170303502067","0135896"
"011170303501024","0135896"
"011170303512028","0135896"
"011170303142006","0135896"
"011170303462022","0135896"
"011170303523058","0135896"
"011170303044007","0135896"
"010730144122028","0135896"
"010730144122050","0135896"
"010730144121000","0135896"
"010730144051000","0135896"
"010730144062000","0135896"
"010730143032006","0135896"
"010730143034035","0135896"
"010730144043013","0135896"
"011170303501016","0135896"
"010730143032001","0135896"
"010730144122045","0135896"
"010730129084024","0135896"
"010730129133003","0135896"
"010730143043023","0135896"
"010730144061047","0135896"
"010730144061027","0135896"
"011170303303015","0135896"
"011170303461003","0135896"
"011170303473038","0135896"
"011170303051002","0135896"
"011170302202033","0135896"
"011170303473012","0135896"
"010730144122058","0135896"
"010730144121003","0135896"
"010730144122039","0135896"
"010730144122019","0135896"
"010730143034000","0135896"
"011170303462001","0135896"
"010730144142008","0135896"
"010730144052018","0135896"
"010730144081018","0135896"
"010730143034012","0135896"
"010730129082011","0135896"
"010730144061048","0135896"
"010730144053025","0135896"
"010730129083003","0135896"
"010730144053013","0135896"
"010730144061049","0135896"
"010730144121005","0135896"
"010730144143014","0135896"
"010730144043007","0135896"
"010730144151014","0135896"
"011170303044017","0135896"
"011170302162005","0135896"
"011170303462027","0135896"
"011170303502049","0135896"
"011170303312003","0135896"
"010730144051010","0135896"
"010730142083001","0135896"
"011170302204014","0135896"
"010730144083015","0135896"
"010730144061009","0135896"
"010730144083007","0135896"
"010730144053030","0135896"
"010730144061018","0135896"
"010730143034074","0135896"
"011170303303001","0135896"
"011170303511015","0135896"
"011170303502063","0135896"
"010730144063004","0135896"
"010730144143006","0135896"
"010730144122022","0135896"
"010730129131008","0135896"
"010730144143019","0135896"
"010730129083000","0135896"
"010730129082004","0135896"
"010730144141013","0135896"
"010730144052004","0135896"
"010730129084009","0135896"
"010730129191000","0135896"
"011170303512002","0135896"
"010730144091010","0135896"
"010730129131001","0135896"
"011170303524007","0135896"
"010730129072011","0135896"
"010730144051007","0135896"
"010730144041067","0135896"
"011170302202022","0135896"
"010730129072009","0135896"
"010730129131002","0135896"
"010730144103002","0135896"
"010730144142014","0135896"
"010730143032013","0135896"
"011170303043018","0135896"
"011170303041012","0135896"
"011170303473021","0135896"
"011170303523034","0135896"
"011170303524010","0135896"
"011170303483017","0135896"
"011170303522020","0135896"
"011170303302001","0135896"
"010730144091056","0135896"
"010730142093039","0135896"
"011170303483015","0135896"
"010730144042017","0135896"
"010730142083006","0135896"
"010730144092024","0135896"
"010730144091046","0135896"
"010730144102020","0135896"
"010730129073013","0135896"
"011170303043002","0135896"
"011170303462041","0135896"
"011170303151000","0135896"
"011170303043007","0135896"
"010730144091015","0135896"
"010730144043003","0135896"
"011170303044039","0135896"
"010730143041012","0135896"
"010730144151043","0135896"
"010730144091009","0135896"
"010730144103023","0135896"
"010730129071027","0135896"
"011170303523064","0135896"
"011170303483022","0135896"
"011170303483001","0135896"
"010730129082002","0135896"
"010730144122040","0135896"
"010730144061004","0135896"
"011170303462033","0135896"
"011170303523042","0135896"
"011170303151002","0135896"
"011170303043015","0135896"
"011170303044030","0135896"
"011170303312006","0135896"
"011170303302012","0135896"
"011170303142008","0135896"
"011170303524014","0135896"
"011170303502114","0135896"
"010730144082016","0135896"
"010730144053007","0135896"
"010730144043016","0135896"
"010730144143001","0135896"
"010730144143031","0135896"
"010730144151038","0135896"
"010730144041051","0135896"
"010730143033010","0135896"
"010730143033011","0135896"
"010730143032003","0135896"
"010730144143043","0135896"
"010730144143038","0135896"
"010730144083011","0135896"
"010730144103013","0135896"
"010730144061008","0135896"
"010730144061020","0135896"
"010730144061038","0135896"
"010730144142002","0135896"
"010730129081000","0135896"
"010730142093008","0135896"
"010730144122012","0135896"
"010730144152013","0135896"
"011170303512018","0135896"
"011170303142041","0135896"
"011170303053024","0135896"
"011170303041003","0135896"
"011170303502117","0135896"
"010730144103004","0135896"
"010730144101002","0135896"
"010730144091035","0135896"
"011170303142001","0135896"
"010730144141014","0135896"
"011170303462047","0135896"
"011170303472017","0135896"
"010730143034010","0135896"
"010730143032016","0135896"
"010730143033004","0135896"
"010730144141012","0135896"
"010730144091002","0135896"
"010730144061034","0135896"
"011170302213001","0135896"
"010730144091027","0135896"
"010730129172009","0135896"
"010730142083003","0135896"
"010730144143020","0135896"
"010730144091013","0135896"
"010730144121009","0135896"
"010730144041052","0135896"
"011170303462048","0135896"
"011170303473053","0135896"
"011170302203012","0135896"
"011170303142040","0135896"
"011170303522024","0135896"
"011170303142039","0135896"
"011170303512011","0135896"
"010730128022002","0178552"
"010730129162002","0178552"
"010730128042017","0178552"
"010730129051019","0178552"
"010730129201007","0178552"
"010730144064013","0178552"
"010730129113043","0178552"
"010730129213001","0178552"
"010730128042020","0178552"
"010730128023014","0178552"
"010730144042005","0178552"
"010730128042022","0178552"
"010730129202010","0178552"
"010730108042001","0178552"
"010730129203009","0178552"
"010730144092002","0178552"
"010730128041020","0178552"
"010730129113045","0178552"
"010730127032052","0178552"
"010730129113030","0178552"
"010730129051011","0178552"
"010730129212005","0178552"
"010730129051026","0178552"
"010730129211002","0178552"
"010730129213023","0178552"
"010730129101023","0178552"
"010730129111032","0178552"
"010730108071115","0178552"
"010730144042034","0178552"
"010730144042030","0178552"
"010730128052001","0178552"
"010730108062061","0178552"
"010730129211020","0178552"
"010730129171009","0178552"
"010730127034034","0178552"
"010730129052001","0178552"
"010730127034026","0178552"
"010730129202000","0178552"
"010730129161007","0178552"
"010730128042001","0178552"
"010730129211009","0178552"
"010730127034023","0178552"
"010730128022020","0178552"
"010730144061012","0178552"
"010730144053031","0178552"
"010730108042008","0178552"
"010730129111031","0178552"
"010730129052033","0178552"
"010730127033006","0178552"
"010730108042003","0178552"
"010730129052030","0178552"
"010730129051008","0178552"
"010730129051014","0178552"
"010730129213006","0178552"
"010730127032022","0178552"
"010730128043010","0178552"
"010730129112034","0178552"
"010730127032058","0178552"
"010730129171031","0178552"
"010730129161002","0178552"
"010730129141027","0178552"
"010730108071100","0178552"
"010730129113062","0178552"
"010730108071110","0178552"
"010730108042004","0178552"
"010730108062065","0178552"
"010730144052016","0178552"
"010730129161009","0178552"
"010730108042009","0178552"
"010730129213000","0178552"
"010730129101039","0178552"
"010730129162025","0178552"
"010730127032028","0178552"
"010730129101011","0178552"
"010730129212024","0178552"
"010730129051006","0178552"
"010730129102013","0178552"
"010730128052023","0178552"
"010730129112030","0178552"
"010730129141034","0178552"
