ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"1",65227,0.0183,0.6301,0.3535,0.0164,50411,0.7137,0.2863,0.0679,0.1644,0.0351,0.0173,0.0009,
"2",65669,0.0252,0.5367,0.4497,0.0136,52020,0.8092,0.1908,0.0395,0.1024,0.0305,0.0131,0.0011,
"3",65250,0.0187,0.5051,0.4831,0.0118,52188,0.9012,0.0988,0.0212,0.0242,0.0358,0.0111,0.0003,
"4",64282,0.0036,0.3711,0.6136,0.0152,50576,0.9362,0.0638,0.0131,0.0142,0.0056,0.0185,0.0004,
"5",65035,0.0153,0.3618,0.6258,0.0124,51358,0.8709,0.1291,0.0608,0.0351,0.0204,0.0115,0.0016,
"6",64059,0.0001,0.329,0.658,0.0129,52727,0.9149,0.0851,0.0141,0.0409,0.0065,0.0148,0.0006,
"7",65917,0.0291,0.4331,0.5554,0.0115,52754,0.8683,0.1317,0.0121,0.0867,0.0096,0.015,0.0012,
"8",65051,0.0156,0.288,0.7003,0.0117,52663,0.948,0.052,0.0104,0.0073,0.0072,0.0129,0.0004,
"9",63610,-0.0069,0.3671,0.6228,0.0101,50705,0.893,0.107,0.0168,0.06,0.0065,0.015,0.0006,
"10",61532,-0.0394,0.9372,0.0573,0.0055,50821,0.2935,0.7065,0.0453,0.5558,0.1066,0.0128,0.0016,
"11",64833,0.0122,0.3078,0.6782,0.014,52255,0.9418,0.0582,0.0132,0.0161,0.0067,0.0145,0.0008,
"12",64712,0.0103,0.3948,0.5929,0.0123,50194,0.9102,0.0898,0.0207,0.0179,0.0345,0.0087,0.0007,
"13",64075,0.0003,0.4828,0.5059,0.0114,48368,0.7814,0.2186,0.1253,0.0567,0.0185,0.0169,0.0008,
"14",66854,0.0437,0.3718,0.6156,0.0126,54166,0.8982,0.1018,0.0145,0.0548,0.0071,0.0174,0.001,
"15",66277,0.0347,0.3324,0.6561,0.0115,53765,0.9302,0.0698,0.0142,0.0218,0.0062,0.0153,0.0009,
"16",64976,0.0144,0.4748,0.5108,0.0144,52307,0.8306,0.1694,0.0224,0.1131,0.0102,0.0172,0.0007,
"17",65933,0.0294,0.2668,0.7188,0.0145,54838,0.9286,0.0714,0.0115,0.0243,0.011,0.015,0.0008,
"18",63773,-0.0044,0.5211,0.4693,0.0095,51469,0.6676,0.3324,0.0882,0.0876,0.1444,0.0134,0.0011,
"19",61450,-0.0406,0.8172,0.1726,0.0102,50588,0.5109,0.4891,0.0361,0.4011,0.0411,0.0159,0.0014,
