ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"Un",0,0,0,0,0,0,0,0,0,0,0,0,0,
"1",817904,0,0.4751,0.4657,0.0592,617587,0.6607,0.3393,0.2088,0.0283,0.0594,0.0265,0.0238,
"2",817904,0,0.2205,0.7313,0.0482,571033,0.81,0.19,0.1187,0.0169,0.0287,0.0213,0.0091,
"3",817904,0,0.1862,0.7711,0.0427,588889,0.8079,0.1921,0.1154,0.0103,0.0226,0.0345,0.0126,
"4",817904,0,0.2016,0.7568,0.0416,546542,0.8264,0.1736,0.095,0.0122,0.0364,0.0181,0.0131,
"",817904,0,0.2706,0.6815,0.048,581013,0.7736,0.2264,0.1362,0.0172,0.0371,0.0253,0.0148,
